product_id,category,price,brand,weight_kg,month,day_of_week,quarter,is_holiday,supplier,warehouse_location,discount_percent,stock_available,quantity_sold
85,Clothing,294.51,BrandD,1.7,1,0,1,0,SupplierE,Padang,21.43,887,35
98,Electronics,538.2,BrandD,5.25,7,2,3,0,SupplierC,Surabaya,47.56,431,30
84,Electronics,811.4,BrandA,11.36,2,6,1,0,SupplierC,Bandung,2.01,31,10
86,Clothing,254.18,BrandB,1.94,2,4,1,0,SupplierB,Medan,23.25,262,50
21,Clothing,187.68,BrandF,2.9,5,0,2,0,SupplierA,Lampung,1.28,319,56
81,Furniture,536.32,BrandA,37.18,4,0,2,0,SupplierE,Bekasi,38.62,870,17
55,Health,49.5,BrandA,4.92,11,2,4,0,SupplierC,Padang,25.3,349,96
59,Furniture,1004.56,BrandC,9.75,12,1,4,0,SupplierF,Lampung,8.81,534,17
94,Food,51.19,BrandD,9.22,10,2,4,0,SupplierD,Medan,42.59,850,210
86,Food,71.12,BrandD,2.67,7,2,3,0,SupplierE,Padang,24.72,332,91
36,Clothing,116.13,BrandC,0.92,9,0,3,0,SupplierE,Bekasi,47.4,87,94
92,Furniture,637.44,BrandF,39.12,8,3,3,0,SupplierD,Bekasi,0.86,301,10
68,Beauty,56.23,BrandC,1.36,6,3,2,0,SupplierD,Padang,27.52,360,116
16,Food,28.0,BrandF,2.54,12,4,4,1,SupplierB,Surabaya,34.51,196,270
13,Furniture,404.15,BrandE,31.53,4,2,2,0,SupplierE,Surabaya,18.04,309,11
90,Sports,80.76,BrandA,1.39,3,5,1,0,SupplierE,Surabaya,37.64,105,95
33,Sports,156.48,BrandC,9.83,8,0,3,0,SupplierB,Jakarta,3.27,503,44
32,Beauty,140.43,BrandE,0.39,2,4,1,0,SupplierC,Jakarta,20.81,610,63
76,Clothing,236.07,BrandD,1.27,7,2,3,0,SupplierC,Lampung,31.05,624,83
11,Electronics,1431.87,BrandB,3.51,3,1,1,0,SupplierC,Bekasi,27.6,160,11
91,Furniture,858.31,BrandA,26.15,5,5,2,0,SupplierB,Surabaya,22.7,703,12
15,Food,64.09,BrandF,6.36,9,1,3,0,SupplierB,Medan,7.45,272,121
73,Electronics,277.53,BrandE,11.99,5,3,2,0,SupplierF,Lampung,23.43,311,32
56,Food,42.54,BrandA,5.09,12,2,4,0,SupplierE,Jakarta,12.52,93,157
35,Beauty,168.83,BrandA,1.19,10,0,4,0,SupplierF,Lampung,37.81,481,85
63,Furniture,1107.68,BrandE,13.17,2,3,1,0,SupplierD,Bekasi,20.42,328,10
52,Health,60.84,BrandD,2.12,9,0,3,0,SupplierC,Bekasi,4.4,258,74
70,Health,130.19,BrandA,2.62,8,3,3,0,SupplierF,Lampung,9.38,370,79
17,Furniture,787.95,BrandB,39.2,5,3,2,0,SupplierC,Padang,24.24,29,10
71,Sports,403.67,BrandC,14.34,7,0,3,0,SupplierE,Jakarta,49.61,934,46
91,Electronics,1042.02,BrandF,2.73,5,3,2,0,SupplierC,Padang,24.12,483,18
18,Sports,89.43,BrandE,4.22,2,2,1,0,SupplierE,Bekasi,39.5,424,57
76,Health,159.71,BrandC,4.12,10,5,4,0,SupplierF,Surabaya,43.26,457,117
25,Food,29.93,BrandD,7.7,12,1,4,0,SupplierD,Surabaya,19.15,876,245
84,Electronics,613.63,BrandD,7.36,3,3,1,0,SupplierD,Bekasi,6.31,988,20
2,Health,43.6,BrandA,4.24,12,1,4,0,SupplierE,Medan,43.55,993,134
84,Furniture,959.68,BrandE,16.93,2,6,1,0,SupplierF,Medan,42.62,879,12
80,Food,52.01,BrandD,8.91,2,1,1,0,SupplierE,Jakarta,34.22,294,136
13,Beauty,27.17,BrandF,1.96,8,1,3,0,SupplierF,Lampung,14.97,29,38
68,Health,30.99,BrandD,1.86,7,4,3,0,SupplierB,Bandung,39.63,174,96
19,Sports,438.0,BrandB,12.58,4,3,2,0,SupplierD,Padang,12.7,261,38
57,Health,147.6,BrandE,1.51,6,4,2,0,SupplierB,Jakarta,31.95,434,93
31,Furniture,1029.83,BrandD,13.96,7,4,3,0,SupplierD,Jakarta,28.74,716,10
96,Health,202.6,BrandE,1.44,1,4,1,0,SupplierF,Lampung,24.84,925,59
25,Health,242.68,BrandC,3.07,10,2,4,0,SupplierB,Bekasi,37.78,785,83
40,Health,53.98,BrandF,0.58,8,0,3,0,SupplierF,Jakarta,18.24,134,76
70,Food,29.5,BrandB,4.33,6,4,2,0,SupplierB,Lampung,45.67,850,162
44,Health,284.09,BrandC,4.84,2,3,1,0,SupplierF,Lampung,7.04,989,30
51,Beauty,147.6,BrandE,1.96,1,2,1,0,SupplierC,Jakarta,6.18,377,47
87,Beauty,59.81,BrandF,0.82,4,3,2,0,SupplierC,Jakarta,30.98,965,100
84,Sports,126.26,BrandD,1.73,7,0,3,0,SupplierF,Surabaya,2.27,38,30
59,Furniture,227.73,BrandE,15.57,6,5,2,0,SupplierB,Medan,34.82,553,22
63,Beauty,148.05,BrandF,1.78,10,3,4,0,SupplierA,Lampung,1.64,379,55
70,Furniture,1145.61,BrandA,43.5,11,2,4,0,SupplierF,Surabaya,19.91,194,16
77,Health,249.89,BrandB,0.55,1,0,1,0,SupplierF,Bekasi,16.68,128,45
30,Clothing,34.55,BrandB,2.34,6,6,2,0,SupplierE,Bandung,39.43,610,98
23,Health,295.45,BrandE,4.94,2,5,1,0,SupplierC,Lampung,1.29,15,10
17,Health,82.81,BrandB,1.69,12,3,4,0,SupplierC,Jakarta,5.68,65,104
79,Health,118.18,BrandD,3.01,1,5,1,0,SupplierE,Bandung,45.44,674,82
88,Furniture,807.67,BrandD,6.4,2,3,1,0,SupplierD,Medan,45.49,75,14
75,Food,50.62,BrandC,0.94,9,5,3,0,SupplierE,Bekasi,19.05,611,157
84,Furniture,656.11,BrandF,24.36,11,6,4,0,SupplierA,Lampung,36.04,220,23
13,Clothing,132.94,BrandD,2.52,6,3,2,0,SupplierD,Bekasi,33.26,383,109
13,Beauty,185.37,BrandA,0.23,12,5,4,0,SupplierA,Medan,40.59,569,91
86,Sports,289.61,BrandD,13.57,7,6,3,0,SupplierC,Lampung,2.57,294,54
29,Food,12.77,BrandB,5.22,2,2,1,0,SupplierF,Medan,27.81,117,161
87,Sports,128.56,BrandE,8.87,11,4,4,0,SupplierE,Padang,30.45,673,110
1,Food,7.17,BrandC,2.95,3,6,1,0,SupplierC,Surabaya,28.32,410,152
49,Beauty,130.3,BrandF,0.16,7,3,3,0,SupplierE,Bandung,7.87,319,75
97,Health,283.3,BrandA,3.02,10,0,4,0,SupplierB,Bandung,4.08,453,53
45,Furniture,767.78,BrandB,23.64,7,0,3,0,SupplierE,Jakarta,33.91,607,15
27,Beauty,68.6,BrandE,0.52,5,1,2,0,SupplierA,Jakarta,6.86,261,70
69,Electronics,210.05,BrandB,11.33,12,1,4,0,SupplierB,Medan,27.94,684,54
10,Electronics,716.19,BrandD,11.26,6,4,2,0,SupplierA,Medan,28.67,726,29
80,Food,13.64,BrandC,0.5,8,6,3,0,SupplierB,Lampung,45.99,90,257
40,Electronics,516.31,BrandE,9.04,12,2,4,0,SupplierA,Medan,16.65,172,29
83,Beauty,31.67,BrandC,1.07,3,1,1,0,SupplierC,Bekasi,7.32,202,66
60,Clothing,231.66,BrandB,2.04,10,6,4,0,SupplierF,Medan,22.45,946,95
57,Beauty,130.71,BrandF,1.29,2,3,1,0,SupplierC,Bandung,31.57,815,56
8,Electronics,657.52,BrandD,1.58,6,6,2,0,SupplierD,Jakarta,3.84,884,31
95,Electronics,999.51,BrandD,7.85,1,3,1,0,SupplierE,Padang,28.58,192,15
44,Furniture,651.5,BrandD,48.1,12,0,4,0,SupplierA,Lampung,32.31,40,12
48,Furniture,1190.08,BrandE,28.58,5,3,2,0,SupplierB,Surabaya,38.72,695,11
87,Health,194.8,BrandC,1.74,7,2,3,0,SupplierA,Padang,36.19,672,97
45,Sports,439.17,BrandE,7.0,5,5,2,0,SupplierF,Bandung,33.11,132,54
90,Electronics,602.46,BrandC,5.96,12,5,4,0,SupplierB,Bekasi,4.67,686,35
63,Food,6.37,BrandB,3.3,4,1,2,0,SupplierC,Lampung,7.75,302,171
85,Electronics,860.0,BrandF,8.33,6,6,2,0,SupplierE,Jakarta,6.55,385,19
6,Clothing,251.93,BrandB,2.36,7,2,3,0,SupplierF,Medan,35.98,992,65
40,Food,61.43,BrandB,7.9,8,6,3,0,SupplierE,Bandung,18.39,969,143
54,Furniture,607.85,BrandD,17.68,3,6,1,0,SupplierE,Padang,40.06,141,20
67,Electronics,1033.53,BrandE,13.17,2,2,1,0,SupplierA,Bekasi,38.16,279,18
4,Sports,90.73,BrandB,9.03,7,0,3,0,SupplierD,Surabaya,25.1,241,68
43,Electronics,687.39,BrandA,0.91,3,1,1,0,SupplierF,Bekasi,14.34,849,20
11,Health,54.56,BrandD,3.56,1,2,1,0,SupplierE,Jakarta,41.75,561,95
16,Sports,273.33,BrandC,2.67,1,1,1,0,SupplierB,Surabaya,31.95,637,42
66,Electronics,1287.69,BrandE,7.75,10,1,4,0,SupplierA,Bekasi,7.18,439,13
68,Food,23.04,BrandF,4.34,6,0,2,0,SupplierF,Jakarta,27.2,805,218
48,Sports,29.76,BrandA,17.53,5,5,2,1,SupplierF,Medan,17.85,69,91
43,Beauty,134.85,BrandE,0.3,3,0,1,0,SupplierF,Lampung,27.3,833,73
24,Health,237.06,BrandF,2.38,3,0,1,0,SupplierD,Bekasi,38.81,468,47
66,Clothing,27.48,BrandA,0.76,7,6,3,0,SupplierC,Surabaya,23.67,37,77
35,Clothing,96.54,BrandA,2.61,2,6,1,0,SupplierF,Surabaya,21.85,409,84
67,Furniture,472.94,BrandF,13.41,5,6,2,0,SupplierD,Surabaya,36.35,80,19
85,Health,66.43,BrandA,1.54,5,2,2,0,SupplierA,Surabaya,30.13,436,78
36,Furniture,486.7,BrandC,6.91,11,6,4,0,SupplierE,Medan,3.75,652,18
78,Sports,404.53,BrandA,13.75,11,6,4,0,SupplierB,Lampung,1.74,68,48
20,Beauty,79.6,BrandE,0.83,11,3,4,0,SupplierA,Padang,18.6,781,92
15,Clothing,165.9,BrandF,1.31,1,5,1,0,SupplierC,Bandung,24.95,396,74
37,Electronics,540.31,BrandD,4.27,12,3,4,0,SupplierB,Padang,6.13,873,26
41,Clothing,271.12,BrandA,1.45,11,2,4,0,SupplierF,Lampung,3.25,555,53
47,Food,68.85,BrandF,7.2,9,1,3,0,SupplierF,Bandung,49.26,811,118
71,Health,155.8,BrandE,1.87,3,4,1,0,SupplierC,Medan,3.29,407,67
17,Beauty,100.95,BrandD,0.88,6,5,2,0,SupplierE,Jakarta,22.5,696,101
99,Clothing,265.22,BrandF,2.38,3,3,1,0,SupplierE,Bandung,45.54,56,69
45,Sports,93.45,BrandC,3.71,9,2,3,0,SupplierF,Bandung,3.94,201,65
65,Sports,151.74,BrandE,12.69,11,1,4,0,SupplierE,Jakarta,47.08,157,88
4,Sports,365.9,BrandE,12.3,2,0,1,0,SupplierA,Lampung,38.55,271,45
70,Health,178.06,BrandA,3.13,5,5,2,0,SupplierD,Bekasi,24.15,824,93
54,Furniture,427.18,BrandA,8.28,8,3,3,0,SupplierB,Medan,17.01,147,15
98,Beauty,70.67,BrandC,1.98,6,4,2,0,SupplierD,Bandung,5.31,247,79
79,Food,38.72,BrandA,1.67,7,1,3,0,SupplierC,Medan,45.12,833,164
60,Sports,366.14,BrandB,4.2,8,2,3,0,SupplierD,Padang,1.16,967,39
37,Furniture,1163.36,BrandC,14.68,8,4,3,0,SupplierA,Jakarta,32.71,481,10
98,Electronics,1301.32,BrandC,6.75,7,2,3,0,SupplierF,Surabaya,20.03,583,18
71,Food,46.49,BrandE,1.01,5,6,2,0,SupplierD,Lampung,34.02,121,136
97,Electronics,712.07,BrandC,12.03,3,1,1,0,SupplierE,Surabaya,25.46,512,17
20,Electronics,378.15,BrandD,5.33,10,4,4,0,SupplierE,Medan,16.4,627,28
65,Furniture,1189.68,BrandC,38.27,9,4,3,0,SupplierE,Surabaya,35.44,306,11
93,Electronics,678.87,BrandD,10.27,12,5,4,0,SupplierE,Surabaya,29.85,271,55
75,Health,292.04,BrandB,2.93,8,1,3,1,SupplierF,Jakarta,31.45,634,85
15,Furniture,262.55,BrandA,35.63,4,0,2,0,SupplierE,Bekasi,15.68,155,14
8,Clothing,131.96,BrandD,2.37,12,1,4,0,SupplierF,Bekasi,10.37,332,125
44,Furniture,678.02,BrandB,19.12,9,2,3,0,SupplierD,Padang,38.6,738,19
72,Health,212.59,BrandB,3.09,5,1,2,0,SupplierB,Surabaya,38.56,721,62
37,Beauty,102.91,BrandE,1.01,2,4,1,0,SupplierF,Surabaya,27.16,917,84
37,Health,113.36,BrandB,3.89,12,0,4,0,SupplierC,Jakarta,46.2,671,127
35,Furniture,335.39,BrandC,42.26,3,0,1,0,SupplierE,Bekasi,37.04,245,14
53,Beauty,181.98,BrandB,0.53,6,5,2,0,SupplierA,Jakarta,5.03,789,49
84,Sports,489.4,BrandF,3.58,4,6,2,0,SupplierD,Medan,16.06,661,30
5,Health,40.5,BrandE,2.91,3,3,1,0,SupplierF,Bekasi,8.79,941,55
2,Health,128.14,BrandF,2.53,5,4,2,0,SupplierC,Jakarta,5.37,343,58
35,Beauty,113.23,BrandB,1.04,4,6,2,0,SupplierE,Medan,16.53,748,80
87,Food,58.89,BrandC,0.44,4,1,2,0,SupplierC,Padang,42.81,918,125
18,Furniture,666.81,BrandF,8.9,8,2,3,0,SupplierA,Bandung,0.34,392,10
2,Health,91.09,BrandE,1.72,5,5,2,0,SupplierF,Padang,34.64,63,116
40,Furniture,437.49,BrandE,23.24,12,0,4,0,SupplierF,Lampung,45.81,302,26
78,Clothing,77.45,BrandB,0.57,6,3,2,0,SupplierD,Bekasi,27.46,482,107
77,Health,204.27,BrandB,1.17,2,4,1,0,SupplierF,Lampung,26.41,370,42
69,Sports,73.86,BrandE,16.66,3,1,1,0,SupplierB,Padang,42.72,452,59
8,Clothing,219.32,BrandE,1.57,8,1,3,1,SupplierD,Lampung,20.77,577,66
1,Furniture,840.04,BrandA,18.87,12,1,4,0,SupplierD,Surabaya,3.65,433,13
37,Electronics,903.51,BrandA,1.37,7,1,3,0,SupplierD,Jakarta,6.77,656,24
49,Beauty,193.12,BrandD,0.81,7,0,3,0,SupplierD,Lampung,48.21,895,75
17,Beauty,173.45,BrandE,0.33,12,1,4,0,SupplierD,Padang,0.17,23,33
30,Furniture,840.85,BrandE,29.5,4,3,2,0,SupplierD,Lampung,7.76,193,12
99,Beauty,155.44,BrandF,0.16,1,1,1,0,SupplierD,Padang,3.36,608,31
52,Sports,342.57,BrandB,17.51,8,1,3,0,SupplierF,Jakarta,10.86,884,54
74,Clothing,158.61,BrandF,1.01,10,6,4,0,SupplierE,Surabaya,40.92,242,102
8,Clothing,295.92,BrandD,1.66,9,4,3,0,SupplierC,Surabaya,45.58,641,72
68,Sports,257.9,BrandF,19.46,6,5,2,0,SupplierF,Medan,20.41,307,61
91,Health,168.31,BrandB,1.28,3,6,1,0,SupplierC,Lampung,45.74,575,85
43,Furniture,713.02,BrandB,11.03,11,0,4,0,SupplierC,Bandung,42.36,94,22
6,Health,69.29,BrandF,1.42,2,1,1,0,SupplierE,Padang,38.08,741,86
28,Clothing,151.63,BrandC,2.63,4,5,2,0,SupplierC,Jakarta,37.34,772,90
42,Clothing,213.25,BrandD,2.17,5,3,2,0,SupplierB,Padang,26.68,367,59
98,Food,43.46,BrandA,5.12,6,1,2,0,SupplierF,Medan,15.65,46,101
93,Clothing,226.26,BrandE,0.25,7,2,3,0,SupplierE,Padang,9.81,235,53
98,Health,85.03,BrandF,2.8,8,5,3,0,SupplierC,Surabaya,36.98,471,102
70,Health,115.37,BrandE,0.79,11,0,4,0,SupplierD,Bandung,1.69,867,69
81,Health,205.44,BrandD,3.85,4,0,2,0,SupplierB,Lampung,7.55,223,52
63,Food,9.53,BrandE,6.49,1,0,1,0,SupplierD,Bekasi,27.58,12,20
90,Beauty,62.2,BrandA,1.96,11,3,4,0,SupplierE,Lampung,46.99,183,127
46,Electronics,881.7,BrandE,3.99,5,6,2,0,SupplierE,Surabaya,3.95,982,20
11,Sports,136.74,BrandC,14.1,11,6,4,0,SupplierF,Lampung,37.98,95,109
11,Furniture,707.97,BrandA,7.53,8,6,3,0,SupplierF,Bandung,32.25,339,19
89,Health,292.54,BrandA,4.48,10,3,4,0,SupplierB,Bandung,2.33,76,51
41,Food,72.45,BrandA,5.77,1,1,1,0,SupplierB,Lampung,7.21,840,69
50,Furniture,1121.76,BrandE,18.47,11,4,4,0,SupplierB,Padang,19.19,757,11
56,Beauty,147.59,BrandC,1.05,4,6,2,0,SupplierA,Jakarta,17.03,787,76
58,Sports,210.42,BrandA,15.58,8,1,3,0,SupplierF,Surabaya,27.65,384,65
32,Beauty,121.32,BrandE,0.82,12,0,4,0,SupplierC,Lampung,13.4,389,114
1,Beauty,39.31,BrandC,0.84,5,3,2,0,SupplierA,Jakarta,38.07,104,94
4,Clothing,137.83,BrandE,1.76,2,2,1,0,SupplierD,Jakarta,4.65,612,57
72,Health,124.79,BrandD,1.53,4,4,2,0,SupplierA,Bekasi,8.48,389,53
36,Food,27.58,BrandA,5.08,7,2,3,0,SupplierB,Medan,39.13,369,164
14,Clothing,220.46,BrandE,1.59,3,2,1,0,SupplierB,Medan,47.44,340,80
84,Furniture,984.48,BrandC,19.83,10,1,4,0,SupplierD,Lampung,16.03,970,13
89,Furniture,445.6,BrandC,48.41,11,3,4,0,SupplierC,Bekasi,39.1,333,23
70,Health,238.97,BrandE,1.89,3,5,1,0,SupplierB,Padang,27.5,975,70
53,Beauty,49.83,BrandF,1.62,11,3,4,0,SupplierA,Lampung,31.67,247,127
62,Clothing,218.84,BrandA,2.41,10,3,4,0,SupplierD,Padang,25.33,942,87
69,Furniture,698.01,BrandC,40.58,10,5,4,0,SupplierF,Lampung,5.47,254,16
83,Food,17.48,BrandE,6.24,7,6,3,0,SupplierF,Bekasi,48.29,440,201
89,Electronics,536.36,BrandE,7.9,10,1,4,0,SupplierE,Padang,18.71,474,33
38,Sports,351.41,BrandA,3.44,7,0,3,0,SupplierD,Jakarta,41.57,747,48
61,Food,30.73,BrandE,7.91,2,3,1,0,SupplierD,Surabaya,34.84,326,104
87,Electronics,1253.24,BrandC,2.17,3,5,1,0,SupplierF,Jakarta,25.8,565,16
24,Sports,224.66,BrandD,9.51,11,5,4,0,SupplierF,Bandung,19.78,755,92
27,Clothing,143.13,BrandA,1.4,5,6,2,0,SupplierF,Bandung,40.44,64,105
15,Health,263.51,BrandC,1.02,5,5,2,0,SupplierB,Medan,24.47,989,68
59,Sports,206.55,BrandA,8.15,10,1,4,0,SupplierC,Surabaya,33.68,819,67
40,Sports,303.28,BrandC,13.61,2,1,1,0,SupplierA,Bandung,34.67,523,42
69,Sports,86.18,BrandB,7.98,12,5,4,0,SupplierD,Bekasi,27.75,501,107
63,Clothing,104.66,BrandA,1.46,3,1,1,0,SupplierC,Jakarta,19.2,575,71
22,Furniture,550.05,BrandF,27.13,2,4,1,0,SupplierD,Medan,39.79,225,12
99,Food,21.86,BrandD,3.1,8,4,3,1,SupplierE,Bekasi,5.66,116,165
70,Sports,415.18,BrandA,7.65,4,3,2,0,SupplierF,Medan,36.8,669,52
12,Food,70.61,BrandC,0.61,8,6,3,0,SupplierC,Lampung,38.78,242,128
55,Beauty,121.71,BrandF,0.77,3,4,1,0,SupplierE,Bekasi,39.24,833,68
42,Electronics,941.1,BrandE,8.22,12,2,4,0,SupplierE,Bandung,28.64,975,40
84,Beauty,164.88,BrandD,0.36,3,5,1,0,SupplierA,Surabaya,6.63,149,62
74,Health,85.55,BrandD,4.23,11,2,4,0,SupplierD,Bandung,20.71,462,90
89,Health,265.84,BrandE,0.56,6,3,2,0,SupplierF,Surabaya,16.36,2,10
90,Health,223.83,BrandD,3.68,6,6,2,0,SupplierF,Bekasi,39.78,407,74
71,Furniture,1007.33,BrandC,27.26,10,1,4,0,SupplierC,Surabaya,42.62,807,14
16,Beauty,154.83,BrandF,0.19,3,3,1,0,SupplierD,Jakarta,0.03,981,46
36,Beauty,182.79,BrandC,1.78,2,5,1,0,SupplierB,Lampung,12.52,380,53
97,Beauty,41.45,BrandC,0.85,4,3,2,0,SupplierF,Bekasi,4.56,97,59
2,Furniture,185.73,BrandE,31.72,1,5,1,0,SupplierF,Medan,40.86,880,17
14,Clothing,151.14,BrandA,0.84,2,2,1,0,SupplierF,Lampung,44.05,140,66
68,Health,229.65,BrandF,0.75,10,0,4,0,SupplierB,Jakarta,32.5,450,71
57,Clothing,194.0,BrandD,0.62,4,0,2,0,SupplierE,Bekasi,7.0,126,56
83,Furniture,486.69,BrandB,24.32,2,1,1,0,SupplierB,Surabaya,30.05,738,13
67,Health,283.26,BrandF,0.23,10,4,4,0,SupplierC,Bandung,37.39,302,72
31,Health,270.91,BrandD,4.78,8,5,3,0,SupplierD,Jakarta,3.55,910,69
70,Food,75.04,BrandE,1.58,11,1,4,0,SupplierD,Surabaya,23.55,788,105
51,Sports,52.42,BrandA,5.61,9,2,3,0,SupplierA,Lampung,35.63,785,83
36,Beauty,86.43,BrandE,1.32,2,2,1,0,SupplierE,Bandung,25.57,208,87
83,Clothing,167.87,BrandF,1.29,2,2,1,0,SupplierF,Bekasi,21.87,976,65
78,Electronics,517.82,BrandA,13.91,1,2,1,0,SupplierD,Padang,37.08,758,19
67,Electronics,1120.27,BrandB,10.67,9,6,3,0,SupplierD,Surabaya,36.04,170,26
55,Beauty,158.41,BrandA,0.61,5,4,2,0,SupplierA,Surabaya,13.15,998,63
73,Electronics,844.99,BrandA,7.91,3,2,1,0,SupplierD,Lampung,12.76,105,22
2,Beauty,147.33,BrandE,0.53,4,0,2,0,SupplierA,Jakarta,18.2,942,52
54,Health,25.08,BrandF,4.04,4,2,2,0,SupplierF,Bekasi,20.81,737,80
23,Health,37.2,BrandE,1.93,4,6,2,0,SupplierF,Jakarta,49.07,976,120
71,Furniture,1052.64,BrandC,39.81,8,0,3,0,SupplierC,Jakarta,10.03,577,11
100,Beauty,128.32,BrandE,0.98,4,5,2,0,SupplierD,Lampung,38.02,251,77
43,Furniture,126.3,BrandF,29.37,1,6,1,0,SupplierF,Jakarta,18.81,755,16
19,Electronics,466.75,BrandD,14.76,12,2,4,0,SupplierD,Jakarta,2.2,237,39
75,Sports,218.27,BrandD,17.96,2,4,1,0,SupplierF,Jakarta,31.86,403,39
34,Sports,49.9,BrandB,13.42,6,6,2,0,SupplierB,Surabaya,35.04,753,87
99,Furniture,399.15,BrandB,8.36,10,0,4,0,SupplierB,Lampung,5.28,460,15
60,Furniture,232.81,BrandB,21.12,5,6,2,0,SupplierD,Surabaya,4.52,826,18
