product_id,category,price,brand,weight_kg,month,day_of_week,quarter,is_holiday,supplier,warehouse_location,discount_percent,stock_available,quantity_sold
9,Sports,60.79,BrandD,11.77,12,3,4,1,SupplierF,Bekasi,35.12,598,210
90,Electronics,1184.14,BrandF,13.0,3,1,1,0,SupplierF,Padang,36.91,823,93
53,Beauty,223.27,BrandD,0.56,4,5,2,0,SupplierE,Lampung,32.88,708,158
2,Clothing,90.87,BrandA,1.99,12,3,4,0,SupplierB,Padang,49.83,349,230
84,Clothing,260.15,BrandF,1.07,7,0,3,0,SupplierA,Medan,43.43,97,220
92,Food,147.98,BrandC,7.8,8,0,3,0,SupplierA,Bandung,20.85,942,236
60,Food,41.88,BrandB,11.46,7,1,3,1,SupplierF,Medan,16.35,18,247
71,Food,121.91,BrandB,9.65,6,3,2,1,SupplierE,Jakarta,29.84,312,271
44,Health,378.83,BrandF,3.12,9,0,3,0,SupplierD,Bekasi,40.88,926,180
8,Sports,453.37,BrandA,7.85,9,6,3,0,SupplierA,Padang,23.77,527,121
47,Furniture,1152.96,BrandB,32.82,11,5,4,0,SupplierA,Lampung,36.88,556,151
35,Electronics,832.6,BrandA,7.68,7,4,3,0,SupplierF,Bandung,0.96,666,52
78,Health,341.97,BrandE,2.65,8,3,3,0,SupplierF,Lampung,46.29,444,132
81,Health,414.58,BrandD,1.72,6,1,2,1,SupplierE,Bekasi,38.69,921,226
36,Sports,298.13,BrandC,19.41,1,3,1,0,SupplierF,Padang,19.71,230,88
50,Electronics,825.86,BrandD,12.04,1,2,1,0,SupplierC,Padang,19.2,668,58
4,Electronics,614.25,BrandD,3.36,6,2,2,0,SupplierB,Medan,5.14,624,52
2,Clothing,236.44,BrandE,0.86,2,0,1,0,SupplierA,Bandung,40.81,888,169
6,Electronics,1092.05,BrandB,3.74,8,2,3,0,SupplierC,Bandung,38.43,358,49
54,Food,70.42,BrandC,17.7,1,1,1,0,SupplierD,Bekasi,31.51,382,212
4,Health,218.38,BrandB,6.22,2,0,1,0,SupplierC,Padang,5.07,511,46
54,Food,15.53,BrandF,1.58,8,1,3,0,SupplierE,Bandung,13.12,43,202
93,Electronics,208.45,BrandD,12.52,12,5,4,0,SupplierD,Bandung,22.95,364,133
63,Clothing,163.38,BrandF,0.21,6,1,2,0,SupplierD,Lampung,13.3,924,147
18,Electronics,742.74,BrandA,3.95,12,2,4,1,SupplierF,Bekasi,21.7,876,152
90,Electronics,1234.85,BrandD,13.8,10,5,4,0,SupplierC,Medan,11.3,621,46
44,Clothing,167.37,BrandB,2.61,2,2,1,0,SupplierE,Lampung,17.48,110,138
34,Clothing,281.64,BrandD,2.37,2,1,1,0,SupplierA,Lampung,32.61,222,169
74,Sports,133.76,BrandA,11.55,11,2,4,0,SupplierF,Surabaya,44.62,385,206
62,Health,495.22,BrandE,2.64,7,2,3,0,SupplierC,Jakarta,19.25,901,130
100,Clothing,96.4,BrandF,2.66,5,2,2,1,SupplierA,Surabaya,34.6,264,164
14,Food,98.15,BrandF,13.18,5,3,2,0,SupplierC,Bandung,6.74,270,221
95,Beauty,205.72,BrandB,1.55,8,5,3,0,SupplierF,Padang,27.04,211,157
48,Clothing,114.28,BrandD,1.44,12,5,4,1,SupplierA,Jakarta,46.09,495,264
15,Electronics,381.1,BrandB,13.25,12,6,4,0,SupplierF,Jakarta,1.4,313,79
72,Beauty,62.59,BrandE,4.53,7,5,3,0,SupplierC,Padang,13.38,769,188
78,Electronics,1124.96,BrandD,9.96,12,6,4,0,SupplierD,Jakarta,6.62,386,74
87,Furniture,515.41,BrandD,37.97,9,1,3,0,SupplierB,Padang,26.66,246,67
62,Furniture,1157.43,BrandB,6.77,4,6,2,0,SupplierD,Jakarta,33.98,947,92
40,Clothing,104.44,BrandB,1.85,10,6,4,0,SupplierF,Lampung,2.89,566,136
85,Clothing,295.22,BrandA,2.1,4,4,2,1,SupplierF,Bekasi,3.51,820,172
80,Sports,139.15,BrandE,0.71,2,1,1,0,SupplierF,Bekasi,43.48,349,152
82,Electronics,333.66,BrandA,12.69,3,5,1,0,SupplierA,Surabaya,22.81,71,77
53,Clothing,100.65,BrandF,2.79,1,0,1,1,SupplierE,Lampung,23.15,295,159
24,Sports,533.64,BrandD,6.1,1,2,1,0,SupplierF,Jakarta,47.23,212,136
26,Food,80.67,BrandB,16.93,7,2,3,0,SupplierD,Medan,16.01,294,262
89,Electronics,376.35,BrandD,10.05,5,4,2,0,SupplierB,Padang,44.85,170,93
60,Beauty,88.97,BrandD,2.95,3,0,1,0,SupplierF,Lampung,48.71,245,166
41,Food,50.13,BrandC,16.88,7,3,3,0,SupplierF,Jakarta,12.08,140,193
29,Beauty,240.17,BrandF,1.5,2,6,1,0,SupplierF,Bekasi,25.7,615,117
15,Sports,212.78,BrandC,19.81,3,1,1,0,SupplierA,Bekasi,26.72,616,96
45,Furniture,921.76,BrandD,19.15,1,3,1,0,SupplierF,Padang,43.31,239,71
65,Food,94.36,BrandB,15.77,8,0,3,0,SupplierD,Medan,15.2,932,217
89,Health,438.8,BrandD,3.66,2,4,1,0,SupplierC,Jakarta,39.9,310,118
71,Electronics,851.25,BrandF,1.93,7,0,3,1,SupplierE,Jakarta,48.55,415,155
9,Sports,212.08,BrandC,9.66,11,4,4,0,SupplierF,Medan,42.02,397,165
88,Clothing,298.92,BrandB,0.78,9,3,3,0,SupplierA,Medan,45.46,832,218
1,Clothing,113.13,BrandD,0.39,6,3,2,0,SupplierD,Medan,35.42,922,218
8,Clothing,134.29,BrandE,0.42,2,0,1,0,SupplierF,Bekasi,45.2,791,194
88,Health,407.43,BrandF,6.26,2,0,1,0,SupplierA,Padang,8.24,882,89
63,Health,57.99,BrandF,7.06,9,6,3,0,SupplierC,Lampung,35.62,880,162
11,Clothing,122.08,BrandE,2.79,10,2,4,0,SupplierB,Medan,36.59,21,196
81,Electronics,311.42,BrandD,12.84,8,4,3,0,SupplierF,Padang,21.96,77,48
8,Sports,100.8,BrandF,20.79,9,2,3,0,SupplierD,Surabaya,3.99,812,68
35,Food,5.67,BrandB,1.47,4,1,2,0,SupplierA,Jakarta,31.12,903,234
35,Electronics,212.41,BrandD,11.89,4,1,2,0,SupplierA,Jakarta,2.59,474,43
33,Sports,240.57,BrandD,19.63,2,0,1,0,SupplierF,Bandung,19.12,706,67
5,Food,122.33,BrandC,2.71,10,3,4,0,SupplierA,Surabaya,19.68,831,226
41,Health,299.7,BrandF,5.33,1,1,1,0,SupplierB,Lampung,49.95,352,107
28,Clothing,194.13,BrandF,1.41,10,1,4,0,SupplierA,Medan,14.99,370,151
7,Food,80.29,BrandE,18.01,4,2,2,0,SupplierE,Medan,41.02,942,230
73,Food,123.87,BrandC,13.94,10,2,4,0,SupplierE,Lampung,2.66,20,175
72,Sports,530.62,BrandC,23.78,10,6,4,0,SupplierA,Bekasi,26.49,506,162
12,Food,128.21,BrandF,2.19,11,6,4,1,SupplierF,Surabaya,26.83,159,358
34,Furniture,993.35,BrandD,6.83,8,1,3,1,SupplierE,Medan,31.44,743,106
33,Clothing,62.99,BrandC,2.92,2,0,1,0,SupplierD,Bandung,40.5,360,161
48,Beauty,241.61,BrandE,0.49,12,2,4,0,SupplierE,Padang,38.1,812,185
23,Food,89.41,BrandC,7.79,11,1,4,0,SupplierA,Jakarta,38.05,555,281
62,Electronics,886.33,BrandE,9.82,8,3,3,0,SupplierF,Surabaya,21.61,296,52
88,Sports,298.87,BrandC,22.03,1,2,1,1,SupplierC,Jakarta,36.37,351,113
37,Clothing,35.86,BrandE,0.84,1,1,1,0,SupplierF,Padang,24.57,179,136
99,Electronics,332.81,BrandC,0.63,4,6,2,0,SupplierF,Surabaya,3.35,471,55
44,Beauty,361.89,BrandC,2.65,7,4,3,0,SupplierF,Padang,44.51,394,167
86,Food,96.38,BrandB,9.48,9,2,3,0,SupplierD,Medan,44.51,612,297
91,Sports,172.14,BrandE,7.81,5,4,2,1,SupplierB,Lampung,16.14,626,150
35,Clothing,91.0,BrandE,2.63,2,2,1,0,SupplierA,Medan,45.7,212,177
65,Sports,373.91,BrandE,18.78,12,2,4,0,SupplierB,Lampung,37.9,529,166
99,Electronics,729.02,BrandA,12.9,7,6,3,1,SupplierC,Medan,20.04,394,133
47,Clothing,137.98,BrandC,0.57,11,5,4,0,SupplierB,Padang,16.58,26,207
78,Health,44.42,BrandE,5.57,2,5,1,0,SupplierA,Padang,48.76,938,161
3,Sports,100.47,BrandF,24.38,9,4,3,0,SupplierA,Padang,35.63,869,165
1,Food,62.04,BrandA,12.28,9,0,3,1,SupplierC,Jakarta,18.94,448,259
5,Clothing,212.91,BrandB,0.6,3,1,1,0,SupplierA,Padang,32.1,437,157
90,Beauty,28.73,BrandE,4.98,8,0,3,0,SupplierC,Medan,28.58,284,155
14,Food,53.51,BrandE,10.61,11,0,4,0,SupplierC,Bandung,26.23,660,253
27,Sports,423.14,BrandA,21.03,4,5,2,0,SupplierA,Padang,32.24,796,165
9,Sports,479.39,BrandC,3.9,3,1,1,0,SupplierE,Bandung,26.88,648,93
79,Electronics,447.29,BrandF,10.06,1,5,1,0,SupplierC,Lampung,32.74,188,85
15,Electronics,1150.93,BrandB,13.71,5,5,2,0,SupplierA,Medan,45.38,701,102
90,Furniture,1150.95,BrandE,28.94,11,6,4,0,SupplierE,Padang,49.66,198,160
42,Electronics,1378.86,BrandC,4.47,4,5,2,0,SupplierC,Jakarta,35.46,101,117
77,Clothing,238.92,BrandF,0.47,1,3,1,0,SupplierE,Jakarta,46.39,478,167
51,Health,360.48,BrandF,2.44,10,0,4,0,SupplierD,Lampung,42.92,602,129
63,Furniture,358.65,BrandB,20.97,8,6,3,0,SupplierF,Bandung,14.75,223,43
96,Sports,387.66,BrandD,17.81,8,6,3,0,SupplierD,Bekasi,46.65,516,154
52,Food,98.27,BrandF,3.65,8,0,3,0,SupplierE,Jakarta,3.54,864,167
96,Food,63.99,BrandD,2.21,3,6,1,0,SupplierC,Jakarta,16.5,526,267
4,Electronics,840.92,BrandF,5.93,6,0,2,0,SupplierA,Jakarta,32.0,440,97
94,Clothing,211.27,BrandB,1.43,12,3,4,1,SupplierB,Medan,26.35,516,211
23,Clothing,286.11,BrandA,1.92,12,2,4,0,SupplierA,Jakarta,27.12,915,229
15,Food,47.82,BrandB,14.18,7,6,3,0,SupplierB,Surabaya,39.74,229,285
43,Sports,162.89,BrandB,22.25,9,4,3,0,SupplierB,Padang,9.74,868,99
29,Clothing,184.52,BrandA,0.94,5,4,2,0,SupplierC,Lampung,49.1,848,176
36,Food,23.97,BrandA,10.62,9,3,3,0,SupplierE,Jakarta,21.87,113,192
13,Food,89.47,BrandC,7.38,6,0,2,0,SupplierA,Bekasi,47.49,515,263
32,Electronics,315.51,BrandF,0.22,10,4,4,0,SupplierE,Bekasi,19.16,183,48
71,Food,76.13,BrandC,11.63,10,3,4,0,SupplierD,Jakarta,30.09,724,262
59,Clothing,189.92,BrandA,2.47,10,5,4,0,SupplierC,Jakarta,22.52,758,180
86,Clothing,30.33,BrandD,0.21,4,1,2,0,SupplierC,Surabaya,33.8,33,163
28,Electronics,469.04,BrandD,0.25,1,4,1,0,SupplierD,Jakarta,9.18,295,10
66,Clothing,107.26,BrandB,2.21,1,1,1,1,SupplierA,Jakarta,20.03,452,185
42,Sports,233.79,BrandE,17.16,10,0,4,0,SupplierF,Padang,3.42,707,88
45,Clothing,206.07,BrandB,1.28,5,4,2,0,SupplierD,Bekasi,29.91,504,161
62,Clothing,163.42,BrandB,2.02,3,3,1,0,SupplierA,Surabaya,48.13,405,214
57,Furniture,520.32,BrandE,47.9,5,2,2,0,SupplierB,Bekasi,2.3,126,47
6,Clothing,140.7,BrandF,0.82,5,4,2,0,SupplierC,Surabaya,32.98,141,192
28,Beauty,15.06,BrandA,1.31,1,4,1,0,SupplierA,Bekasi,38.75,963,128
28,Food,116.73,BrandD,3.81,8,4,3,0,SupplierE,Jakarta,10.66,647,195
44,Food,10.95,BrandB,14.51,5,4,2,0,SupplierE,Bekasi,13.65,127,240
84,Food,125.25,BrandE,7.13,5,3,2,0,SupplierC,Bekasi,10.08,834,187
30,Electronics,903.3,BrandC,14.83,9,3,3,0,SupplierD,Surabaya,14.87,685,88
62,Furniture,680.6,BrandB,37.16,8,2,3,0,SupplierF,Lampung,5.5,924,26
75,Clothing,214.33,BrandD,1.17,1,3,1,0,SupplierD,Bandung,18.52,729,100
92,Beauty,345.23,BrandA,0.83,3,3,1,0,SupplierA,Surabaya,18.45,625,102
89,Electronics,1425.44,BrandB,8.96,12,0,4,0,SupplierD,Surabaya,40.36,886,101
62,Food,83.79,BrandB,5.97,7,6,3,0,SupplierC,Surabaya,40.05,349,302
97,Furniture,265.72,BrandF,45.75,1,0,1,1,SupplierA,Medan,39.84,523,88
1,Electronics,1342.22,BrandE,6.73,1,6,1,0,SupplierB,Lampung,28.35,462,39
27,Clothing,21.79,BrandC,0.95,5,1,2,0,SupplierD,Medan,16.29,243,137
62,Sports,488.26,BrandC,14.8,9,2,3,0,SupplierD,Medan,20.55,563,82
77,Beauty,275.36,BrandA,0.77,6,6,2,0,SupplierF,Surabaya,15.89,185,174
3,Clothing,272.37,BrandD,1.73,10,0,4,0,SupplierA,Bandung,29.1,232,161
70,Sports,540.53,BrandA,1.59,2,2,1,0,SupplierE,Surabaya,46.9,513,116
72,Health,40.78,BrandB,4.89,11,2,4,0,SupplierD,Jakarta,14.22,0,95
27,Beauty,247.68,BrandB,2.7,9,4,3,0,SupplierC,Bandung,22.94,238,127
9,Electronics,362.07,BrandC,7.91,6,5,2,0,SupplierD,Medan,32.76,54,109
62,Sports,65.51,BrandD,17.17,5,5,2,0,SupplierF,Bekasi,42.23,494,169
37,Clothing,140.0,BrandE,0.23,5,5,2,0,SupplierB,Bekasi,12.67,731,161
97,Health,62.33,BrandD,3.73,12,2,4,1,SupplierF,Lampung,14.01,615,201
51,Food,110.55,BrandB,8.94,3,4,1,0,SupplierD,Padang,44.26,866,256
44,Electronics,1459.62,BrandE,7.0,6,1,2,1,SupplierE,Lampung,4.01,417,49
24,Sports,350.36,BrandD,24.5,4,1,2,0,SupplierD,Bandung,30.27,447,144
79,Clothing,78.2,BrandD,0.5,12,5,4,1,SupplierA,Medan,43.02,835,260
59,Health,423.96,BrandE,5.55,10,1,4,0,SupplierD,Bandung,46.09,337,135
32,Health,428.76,BrandB,3.28,2,4,1,0,SupplierE,Bandung,0.63,907,63
96,Furniture,906.06,BrandD,28.03,3,5,1,0,SupplierA,Bekasi,18.48,817,71
88,Electronics,999.67,BrandE,11.48,9,6,3,0,SupplierC,Surabaya,12.86,276,55
52,Sports,523.32,BrandF,4.1,11,6,4,1,SupplierA,Jakarta,28.4,9,175
62,Electronics,412.28,BrandF,11.5,11,4,4,0,SupplierF,Padang,31.64,340,108
58,Electronics,1411.08,BrandB,1.24,9,1,3,0,SupplierB,Medan,49.99,103,129
52,Beauty,379.41,BrandE,2.47,6,5,2,1,SupplierF,Bandung,25.64,344,212
12,Clothing,262.88,BrandF,2.25,10,6,4,0,SupplierA,Padang,27.57,369,161
39,Clothing,82.69,BrandE,0.66,10,4,4,0,SupplierC,Bandung,20.72,976,131
2,Health,431.22,BrandD,6.19,9,3,3,0,SupplierD,Bekasi,7.38,882,94
3,Clothing,154.32,BrandB,0.58,4,6,2,0,SupplierA,Jakarta,15.17,197,167
56,Clothing,182.53,BrandF,2.42,11,3,4,0,SupplierF,Bekasi,12.35,13,157
81,Health,422.69,BrandD,3.8,5,4,2,0,SupplierA,Padang,40.06,996,151
59,Electronics,238.46,BrandA,10.33,10,4,4,0,SupplierA,Medan,27.29,679,53
2,Sports,230.51,BrandA,22.95,6,0,2,1,SupplierA,Bandung,14.81,871,148
2,Health,410.61,BrandB,3.33,9,6,3,0,SupplierC,Jakarta,24.45,337,160
92,Health,409.77,BrandF,1.94,5,0,2,0,SupplierE,Bekasi,10.94,541,82
54,Furniture,1033.56,BrandF,44.02,8,2,3,0,SupplierE,Padang,9.26,456,21
87,Clothing,59.07,BrandF,0.57,11,6,4,0,SupplierA,Bekasi,43.0,525,256
96,Clothing,214.71,BrandE,1.93,1,5,1,0,SupplierC,Bandung,47.24,749,202
97,Beauty,67.14,BrandD,4.62,5,2,2,1,SupplierC,Bandung,4.0,435,136
1,Beauty,316.19,BrandF,3.4,10,2,4,0,SupplierA,Medan,38.24,365,148
19,Food,40.54,BrandD,3.99,1,1,1,0,SupplierF,Jakarta,22.67,400,182
2,Clothing,223.97,BrandB,0.54,10,3,4,0,SupplierF,Surabaya,19.45,573,159
53,Electronics,791.5,BrandF,3.93,6,1,2,1,SupplierB,Bekasi,34.47,481,160
44,Electronics,1482.14,BrandB,5.99,7,5,3,0,SupplierA,Bandung,13.31,109,137
90,Sports,356.34,BrandF,4.15,12,4,4,0,SupplierB,Padang,1.03,405,128
32,Food,96.72,BrandA,15.98,5,0,2,0,SupplierF,Bekasi,10.7,308,214
70,Health,193.56,BrandC,2.92,1,5,1,1,SupplierF,Medan,9.25,159,114
32,Sports,446.02,BrandB,23.41,6,4,2,0,SupplierA,Medan,1.7,843,63
68,Clothing,153.52,BrandF,2.54,10,5,4,0,SupplierB,Bandung,16.07,54,167
55,Furniture,119.87,BrandC,45.9,5,4,2,0,SupplierB,Bandung,23.73,760,102
75,Food,93.24,BrandB,5.96,6,6,2,0,SupplierA,Bandung,36.79,975,320
56,Furniture,1013.51,BrandE,30.82,11,0,4,1,SupplierB,Lampung,16.28,255,139
17,Sports,157.35,BrandF,8.17,10,4,4,0,SupplierD,Surabaya,9.73,533,99
38,Beauty,96.21,BrandE,1.36,7,2,3,1,SupplierF,Bandung,11.53,421,179
24,Beauty,247.47,BrandA,3.07,7,5,3,0,SupplierE,Bekasi,44.56,945,157
69,Clothing,247.21,BrandF,2.47,2,0,1,0,SupplierC,Bekasi,10.24,614,124
98,Electronics,524.51,BrandA,1.59,12,4,4,0,SupplierB,Lampung,43.96,961,122
70,Sports,560.71,BrandC,7.04,3,2,1,0,SupplierB,Lampung,22.35,812,97
86,Electronics,1405.6,BrandB,3.24,12,2,4,1,SupplierC,Jakarta,46.72,886,164
11,Clothing,68.16,BrandD,2.42,6,6,2,0,SupplierB,Padang,20.4,263,183
16,Electronics,542.92,BrandA,14.01,3,3,1,0,SupplierC,Bandung,8.88,747,27
97,Sports,426.35,BrandD,2.18,2,2,1,1,SupplierA,Bekasi,27.45,832,130
73,Electronics,1437.25,BrandD,5.81,4,1,2,0,SupplierD,Lampung,29.39,232,59
59,Furniture,880.87,BrandB,46.15,5,0,2,1,SupplierD,Bekasi,31.77,679,102
70,Health,230.78,BrandC,2.82,11,0,4,0,SupplierF,Bekasi,20.57,232,130
80,Electronics,419.7,BrandB,10.75,10,0,4,0,SupplierE,Lampung,2.43,516,28
93,Electronics,799.31,BrandF,1.69,9,4,3,0,SupplierB,Surabaya,31.34,44,42
3,Clothing,185.96,BrandA,1.39,3,5,1,0,SupplierE,Lampung,46.65,557,196
20,Beauty,139.07,BrandD,2.57,3,4,1,0,SupplierA,Lampung,47.88,675,174
59,Clothing,157.97,BrandB,2.3,6,1,2,0,SupplierD,Padang,29.84,912,152
36,Clothing,47.76,BrandB,0.94,5,5,2,0,SupplierA,Lampung,0.99,680,124
19,Electronics,787.84,BrandB,4.11,6,6,2,1,SupplierA,Medan,5.3,925,122
90,Sports,72.65,BrandA,7.71,7,2,3,0,SupplierB,Lampung,41.7,435,134
67,Food,12.12,BrandC,11.16,11,4,4,0,SupplierA,Bekasi,41.49,334,337
19,Sports,517.2,BrandB,21.92,3,5,1,0,SupplierD,Bandung,47.3,403,193
20,Health,114.46,BrandA,6.66,5,2,2,0,SupplierE,Bekasi,28.19,163,122
96,Clothing,176.8,BrandD,0.27,8,5,3,1,SupplierD,Padang,43.19,255,223
71,Beauty,68.1,BrandF,4.41,4,2,2,0,SupplierB,Medan,41.24,65,165
52,Electronics,541.29,BrandE,1.61,10,5,4,0,SupplierD,Lampung,29.47,940,63
33,Beauty,150.92,BrandA,2.14,2,4,1,0,SupplierC,Surabaya,39.18,771,93
40,Furniture,258.04,BrandE,39.44,4,4,2,0,SupplierE,Jakarta,6.29,945,19
39,Beauty,27.93,BrandB,0.5,2,1,1,0,SupplierC,Lampung,31.96,87,120
82,Electronics,1340.31,BrandB,0.8,3,6,1,0,SupplierC,Bandung,47.67,239,119
1,Electronics,215.38,BrandA,5.08,4,6,2,0,SupplierF,Jakarta,8.1,310,49
11,Food,13.89,BrandE,14.63,4,3,2,0,SupplierB,Surabaya,37.2,570,281
92,Clothing,243.47,BrandB,1.61,10,0,4,0,SupplierA,Padang,16.04,681,113
57,Clothing,91.78,BrandD,1.31,9,4,3,0,SupplierC,Padang,40.86,257,158
89,Food,109.81,BrandC,16.28,10,4,4,0,SupplierD,Surabaya,34.86,557,261
50,Electronics,390.09,BrandC,11.55,6,2,2,0,SupplierA,Bekasi,46.31,513,95
23,Food,39.41,BrandB,15.74,9,3,3,0,SupplierD,Surabaya,35.6,433,229
31,Beauty,233.38,BrandE,2.35,4,6,2,0,SupplierD,Lampung,20.52,128,152
94,Food,148.35,BrandF,0.49,9,4,3,1,SupplierA,Bandung,0.54,780,214
42,Electronics,295.48,BrandB,2.75,11,5,4,1,SupplierA,Medan,39.65,325,181
99,Food,63.08,BrandF,14.85,9,6,3,0,SupplierD,Lampung,20.42,789,236
7,Electronics,256.01,BrandF,11.35,6,3,2,0,SupplierB,Lampung,33.53,16,52
16,Health,111.62,BrandE,7.78,5,0,2,0,SupplierE,Lampung,5.25,698,55
90,Electronics,1379.71,BrandF,3.01,3,5,1,0,SupplierF,Jakarta,44.55,341,115
60,Sports,75.95,BrandD,3.25,5,2,2,0,SupplierE,Jakarta,21.78,837,87
2,Health,430.58,BrandE,1.2,3,1,1,0,SupplierB,Padang,45.98,627,154
1,Beauty,79.34,BrandB,1.01,5,5,2,0,SupplierF,Lampung,35.35,770,162
48,Sports,519.84,BrandD,13.31,5,6,2,0,SupplierA,Bekasi,6.07,877,103
12,Beauty,219.83,BrandA,4.88,2,0,1,0,SupplierF,Padang,28.96,248,114
69,Health,440.93,BrandC,4.76,9,5,3,0,SupplierD,Bandung,45.5,709,180
37,Furniture,266.87,BrandB,28.52,7,3,3,0,SupplierE,Surabaya,40.0,848,84
32,Food,115.5,BrandB,13.5,6,3,2,0,SupplierF,Jakarta,20.9,738,275
9,Furniture,848.77,BrandB,8.33,5,0,2,0,SupplierD,Lampung,47.75,176,52
