product_id,category,price,brand,weight_kg,month,day_of_week,quarter,is_holiday,supplier,warehouse_location,discount_percent,stock_available,quantity_sold
6,Food,57.57,BrandA,14.01,3,5,1,0,SupplierD,Jakarta,43.64,587,305
57,Furniture,302.8,BrandC,7.31,8,0,3,0,SupplierD,Medan,3.7,644,31
20,Clothing,190.33,BrandE,0.26,4,0,2,0,SupplierD,Padang,29.81,633,111
49,Sports,456.08,BrandD,4.81,10,3,4,0,SupplierC,Padang,31.05,624,122
98,Electronics,1013.17,BrandB,2.87,2,1,1,1,SupplierE,Jakarta,7.83,418,27
61,Sports,35.67,BrandC,4.68,5,5,2,0,SupplierD,Jakarta,34.37,946,178
81,Health,269.56,BrandE,4.67,7,0,3,0,SupplierE,Bandung,32.38,930,129
10,Clothing,41.53,BrandA,0.68,12,6,4,0,SupplierC,Medan,6.22,705,258
35,Furniture,693.98,BrandE,24.7,10,0,4,0,SupplierD,Bekasi,16.12,256,22
87,Clothing,121.55,BrandE,0.14,11,6,4,0,SupplierC,Padang,2.01,774,163
84,Sports,459.71,BrandD,3.13,10,3,4,0,SupplierF,Lampung,24.59,93,91
43,Furniture,837.15,BrandC,43.6,6,3,2,0,SupplierC,Bekasi,47.26,833,39
59,Electronics,608.87,BrandA,3.44,7,6,3,0,SupplierE,Lampung,49.41,673,77
53,Furniture,306.34,BrandA,21.28,8,5,3,0,SupplierA,Bandung,13.35,134,44
90,Furniture,233.57,BrandD,48.79,10,6,4,0,SupplierB,Bekasi,7.92,564,30
12,Furniture,1191.48,BrandB,46.08,8,0,3,0,SupplierB,Medan,46.63,298,24
54,Food,98.12,BrandD,5.03,9,1,3,0,SupplierD,Bandung,46.09,520,267
9,Clothing,156.81,BrandC,1.72,6,6,2,0,SupplierA,Surabaya,36.3,857,209
63,Beauty,139.5,BrandB,1.5,6,4,2,0,SupplierD,Medan,46.64,890,225
31,Beauty,121.06,BrandE,2.58,7,0,3,0,SupplierC,Bekasi,23.65,935,252
85,Furniture,1178.9,BrandF,27.29,1,1,1,0,SupplierE,Surabaya,43.49,895,19
68,Electronics,219.95,BrandD,1.7,11,1,4,0,SupplierA,Medan,39.08,271,70
51,Beauty,33.29,BrandF,1.05,11,6,4,0,SupplierE,Medan,47.71,641,500
63,Health,28.82,BrandE,0.44,11,5,4,0,SupplierC,Bandung,37.34,444,395
82,Health,350.94,BrandF,2.27,12,2,4,0,SupplierA,Surabaya,39.81,300,163
19,Furniture,684.28,BrandB,30.47,3,1,1,0,SupplierB,Jakarta,30.47,391,29
64,Clothing,37.19,BrandE,0.98,5,3,2,0,SupplierC,Bekasi,0.47,823,173
87,Food,20.01,BrandE,8.95,6,4,2,1,SupplierD,Bekasi,12.5,865,394
62,Furniture,360.93,BrandA,30.74,10,2,4,0,SupplierF,Surabaya,1.1,849,32
2,Food,87.18,BrandE,15.61,1,4,1,0,SupplierC,Lampung,39.94,621,203
82,Clothing,127.97,BrandB,1.39,12,6,4,0,SupplierB,Bekasi,4.86,642,227
57,Food,60.06,BrandA,14.7,2,2,1,0,SupplierD,Bandung,10.04,805,183
68,Food,91.78,BrandE,16.64,5,6,2,0,SupplierD,Lampung,14.76,891,213
60,Electronics,382.98,BrandA,9.68,11,5,4,0,SupplierF,Medan,48.36,823,90
51,Electronics,543.8,BrandA,1.5,6,5,2,0,SupplierC,Padang,19.05,653,66
87,Electronics,812.92,BrandB,6.31,9,2,3,0,SupplierE,Bandung,32.38,650,49
39,Beauty,128.41,BrandF,0.51,1,2,1,0,SupplierA,Jakarta,11.74,550,104
48,Furniture,1144.32,BrandF,36.34,9,3,3,0,SupplierE,Bekasi,36.33,906,22
63,Electronics,730.55,BrandE,9.53,1,5,1,0,SupplierD,Medan,47.53,875,37
48,Beauty,271.49,BrandE,1.97,1,3,1,1,SupplierA,Lampung,41.21,93,155
82,Beauty,291.62,BrandE,0.25,6,1,2,0,SupplierE,Bandung,3.43,783,121
28,Sports,177.71,BrandB,2.64,10,0,4,0,SupplierC,Lampung,49.2,133,179
23,Health,269.51,BrandA,0.23,1,2,1,0,SupplierB,Padang,16.19,178,74
95,Clothing,109.96,BrandD,1.52,8,3,3,0,SupplierE,Padang,5.45,515,122
6,Sports,395.95,BrandF,13.07,9,2,3,0,SupplierD,Bekasi,48.2,62,144
52,Health,279.15,BrandD,2.5,8,0,3,0,SupplierC,Padang,7.42,129,95
75,Beauty,216.52,BrandE,1.2,10,4,4,0,SupplierC,Medan,25.28,440,148
15,Beauty,198.77,BrandF,2.33,12,6,4,1,SupplierD,Bandung,20.69,847,331
94,Furniture,443.8,BrandA,19.06,5,2,2,0,SupplierB,Bekasi,46.15,68,33
12,Electronics,325.53,BrandD,7.47,3,4,1,0,SupplierA,Padang,47.83,575,49
53,Electronics,1335.69,BrandC,9.43,7,6,3,0,SupplierF,Jakarta,48.42,614,39
74,Electronics,476.56,BrandE,6.67,4,6,2,1,SupplierE,Surabaya,5.74,285,57
55,Health,390.2,BrandE,4.11,10,5,4,0,SupplierF,Padang,1.31,951,107
35,Beauty,62.32,BrandA,2.14,5,2,2,0,SupplierC,Jakarta,9.07,146,219
9,Furniture,915.07,BrandB,48.73,2,5,1,0,SupplierD,Medan,22.68,161,19
42,Beauty,182.9,BrandE,2.66,3,1,1,0,SupplierE,Jakarta,33.7,278,172
63,Furniture,586.25,BrandE,17.29,9,0,3,0,SupplierC,Medan,5.54,694,27
68,Furniture,439.26,BrandF,14.92,10,0,4,0,SupplierA,Bandung,15.07,216,37
33,Health,141.33,BrandC,0.14,12,3,4,1,SupplierD,Padang,35.18,512,321
46,Beauty,125.15,BrandA,2.25,7,0,3,0,SupplierD,Jakarta,43.11,589,246
91,Furniture,559.46,BrandF,10.18,1,2,1,1,SupplierE,Medan,41.6,941,29
14,Furniture,579.24,BrandB,23.02,2,3,1,0,SupplierF,Surabaya,11.08,797,17
82,Sports,274.69,BrandA,3.31,6,2,2,0,SupplierF,Lampung,7.38,105,87
23,Clothing,39.05,BrandE,1.54,2,1,1,0,SupplierF,Medan,23.2,577,180
88,Furniture,807.29,BrandE,49.39,6,6,2,0,SupplierC,Bandung,21.99,480,32
36,Food,10.34,BrandE,10.25,5,3,2,0,SupplierD,Jakarta,2.84,851,283
12,Beauty,182.28,BrandE,1.21,10,4,4,0,SupplierF,Jakarta,22.49,829,203
42,Clothing,100.37,BrandE,0.39,1,3,1,1,SupplierC,Bekasi,4.22,661,105
91,Clothing,198.29,BrandD,1.1,10,1,4,0,SupplierC,Surabaya,45.9,396,148
87,Food,9.97,BrandE,12.69,6,0,2,0,SupplierE,Bekasi,19.33,258,440
78,Beauty,106.67,BrandB,1.79,3,2,1,0,SupplierC,Bekasi,34.92,401,173
11,Beauty,172.09,BrandC,1.97,6,6,2,1,SupplierF,Lampung,47.36,701,431
83,Electronics,750.43,BrandF,3.81,6,2,2,1,SupplierB,Surabaya,47.38,497,58
20,Clothing,66.2,BrandA,1.6,9,6,3,0,SupplierE,Lampung,36.93,539,196
99,Food,17.45,BrandE,7.66,3,1,1,0,SupplierF,Lampung,31.24,924,289
6,Furniture,500.73,BrandD,37.38,8,4,3,1,SupplierF,Lampung,22.45,546,34
61,Health,156.62,BrandB,4.74,8,3,3,0,SupplierD,Padang,26.37,989,134
78,Clothing,175.87,BrandB,0.2,8,6,3,0,SupplierA,Bekasi,42.29,871,143
98,Electronics,554.63,BrandB,9.08,3,6,1,0,SupplierD,Jakarta,47.32,227,65
4,Food,10.06,BrandD,10.14,4,3,2,0,SupplierC,Bandung,1.41,953,237
84,Beauty,239.5,BrandC,0.5,5,6,2,0,SupplierD,Bekasi,41.56,777,241
79,Furniture,1096.44,BrandA,5.86,4,6,2,1,SupplierF,Padang,26.39,113,35
39,Clothing,19.07,BrandA,0.9,10,3,4,0,SupplierA,Jakarta,41.83,511,304
81,Electronics,947.56,BrandE,7.27,5,3,2,0,SupplierA,Padang,17.64,584,35
86,Beauty,161.81,BrandA,1.15,9,4,3,0,SupplierE,Lampung,49.42,567,179
61,Health,259.73,BrandA,4.91,5,5,2,0,SupplierA,Surabaya,39.43,353,158
81,Beauty,233.74,BrandA,2.23,6,1,2,1,SupplierE,Surabaya,40.68,179,293
60,Beauty,148.77,BrandF,0.63,3,0,1,0,SupplierF,Lampung,47.18,37,115
26,Electronics,610.27,BrandA,3.31,7,6,3,0,SupplierE,Medan,12.67,771,50
46,Food,87.25,BrandA,6.77,2,6,1,0,SupplierD,Bekasi,21.99,979,175
64,Clothing,104.53,BrandF,1.86,9,2,3,0,SupplierA,Bekasi,21.22,440,178
24,Health,128.1,BrandE,0.6,6,5,2,1,SupplierD,Padang,35.88,170,317
58,Food,74.05,BrandA,18.25,10,3,4,0,SupplierC,Bekasi,49.0,970,260
82,Beauty,115.36,BrandD,2.42,11,1,4,0,SupplierA,Bandung,42.43,694,366
17,Electronics,506.79,BrandA,6.56,6,3,2,0,SupplierA,Padang,7.67,460,52
57,Food,59.52,BrandA,10.68,7,2,3,0,SupplierF,Surabaya,12.48,116,197
64,Clothing,83.53,BrandE,1.17,5,6,2,0,SupplierC,Bekasi,22.31,626,198
26,Furniture,249.3,BrandA,8.33,3,5,1,0,SupplierD,Jakarta,40.53,990,50
86,Food,72.41,BrandC,11.09,5,2,2,0,SupplierB,Bekasi,35.48,717,310
47,Health,101.33,BrandE,4.93,3,1,1,0,SupplierD,Jakarta,18.04,586,136
71,Health,250.6,BrandB,0.52,5,3,2,0,SupplierF,Bekasi,23.93,420,160
74,Health,63.25,BrandA,1.65,2,3,1,0,SupplierE,Surabaya,6.42,848,129
76,Beauty,232.66,BrandB,0.47,9,6,3,0,SupplierA,Lampung,6.21,156,137
42,Clothing,52.84,BrandF,1.9,9,2,3,0,SupplierA,Surabaya,9.82,979,183
81,Clothing,126.74,BrandC,0.28,11,1,4,0,SupplierE,Padang,7.71,674,188
44,Sports,39.77,BrandE,13.02,2,0,1,0,SupplierE,Surabaya,32.56,785,127
82,Sports,259.06,BrandA,9.59,5,5,2,0,SupplierC,Medan,12.24,826,136
59,Food,70.42,BrandA,3.33,7,3,3,0,SupplierD,Bandung,17.01,147,225
41,Beauty,296.53,BrandF,1.1,7,1,3,0,SupplierC,Padang,28.08,326,124
35,Electronics,522.29,BrandD,1.24,5,3,2,0,SupplierE,Medan,12.41,886,51
42,Health,292.63,BrandE,1.03,3,3,1,0,SupplierE,Medan,24.94,315,112
51,Electronics,794.4,BrandE,2.64,10,2,4,0,SupplierA,Jakarta,14.07,611,47
87,Beauty,92.87,BrandD,0.12,2,3,1,1,SupplierC,Bekasi,18.29,412,183
7,Furniture,718.0,BrandE,21.31,5,0,2,0,SupplierD,Padang,22.52,563,26
88,Sports,77.03,BrandE,14.64,7,2,3,0,SupplierC,Padang,46.95,773,152
66,Sports,260.04,BrandD,1.16,3,5,1,0,SupplierC,Lampung,23.69,467,99
18,Sports,467.06,BrandC,5.12,7,4,3,0,SupplierF,Lampung,14.96,344,80
69,Sports,360.2,BrandD,4.85,1,2,1,0,SupplierA,Medan,29.19,815,88
89,Health,25.26,BrandF,2.43,11,6,4,0,SupplierE,Padang,11.38,52,262
68,Clothing,147.02,BrandF,1.57,7,1,3,0,SupplierF,Bandung,1.58,970,135
3,Clothing,69.6,BrandD,0.39,12,1,4,0,SupplierE,Medan,43.64,753,361
18,Beauty,70.13,BrandE,1.04,11,3,4,0,SupplierE,Medan,15.69,177,271
44,Sports,190.06,BrandE,11.69,12,5,4,0,SupplierF,Surabaya,30.5,196,267
72,Food,26.36,BrandC,19.46,5,6,2,0,SupplierC,Bekasi,10.36,721,360
45,Furniture,1127.07,BrandE,40.79,5,2,2,0,SupplierA,Padang,33.83,388,28
45,Furniture,419.5,BrandB,17.94,12,0,4,0,SupplierD,Bekasi,12.82,490,35
69,Health,374.21,BrandC,3.51,3,0,1,0,SupplierE,Bekasi,29.34,248,76
29,Sports,131.76,BrandF,1.95,6,5,2,0,SupplierF,Lampung,6.87,987,149
53,Clothing,187.66,BrandF,1.77,8,5,3,1,SupplierC,Surabaya,14.27,60,194
84,Electronics,501.89,BrandE,7.47,1,1,1,0,SupplierB,Jakarta,49.86,406,45
96,Clothing,176.58,BrandC,0.12,10,4,4,0,SupplierA,Surabaya,14.23,656,133
18,Furniture,614.82,BrandE,13.68,2,2,1,1,SupplierD,Bekasi,12.86,190,19
38,Food,69.07,BrandE,4.02,10,6,4,0,SupplierF,Medan,41.35,527,344
86,Furniture,303.26,BrandA,11.33,6,1,2,1,SupplierD,Bandung,22.34,273,58
75,Food,59.42,BrandF,5.38,6,5,2,1,SupplierF,Jakarta,23.27,163,413
91,Sports,351.34,BrandC,9.76,5,2,2,0,SupplierE,Bandung,10.96,136,92
96,Furniture,510.99,BrandE,36.59,8,6,3,0,SupplierF,Lampung,10.92,253,35
11,Sports,234.44,BrandE,10.7,2,4,1,1,SupplierE,Padang,10.11,549,81
67,Food,16.04,BrandD,4.27,10,3,4,0,SupplierA,Padang,22.27,56,385
54,Sports,290.68,BrandD,8.6,11,6,4,0,SupplierC,Bekasi,1.09,260,151
28,Beauty,31.18,BrandE,1.33,12,0,4,0,SupplierA,Jakarta,49.31,483,329
24,Furniture,942.41,BrandB,49.02,11,3,4,0,SupplierC,Medan,22.43,939,37
11,Furniture,1160.56,BrandF,44.35,3,5,1,0,SupplierC,Jakarta,8.92,550,17
94,Clothing,168.62,BrandB,1.54,5,3,2,0,SupplierF,Bekasi,27.22,544,137
32,Clothing,75.77,BrandD,0.62,12,6,4,1,SupplierF,Medan,30.75,958,489
31,Electronics,287.48,BrandB,6.06,8,4,3,0,SupplierA,Bandung,37.03,411,54
28,Sports,87.27,BrandA,14.91,4,6,2,0,SupplierE,Surabaya,28.87,791,188
31,Food,88.24,BrandC,19.72,9,1,3,0,SupplierD,Surabaya,13.76,570,240
23,Beauty,206.84,BrandF,1.71,1,2,1,0,SupplierF,Medan,39.29,326,149
20,Furniture,514.11,BrandC,38.95,8,1,3,0,SupplierC,Lampung,35.38,825,34
72,Electronics,1458.12,BrandD,5.71,3,3,1,0,SupplierB,Surabaya,10.17,662,16
48,Furniture,689.2,BrandA,42.32,1,2,1,0,SupplierE,Padang,1.98,74,13
76,Health,273.51,BrandF,1.16,4,6,2,0,SupplierC,Jakarta,10.59,194,159
96,Electronics,1388.77,BrandD,7.05,12,1,4,0,SupplierB,Padang,16.08,289,34
84,Sports,168.04,BrandC,5.71,8,3,3,1,SupplierF,Medan,38.08,327,223
41,Food,9.34,BrandD,17.31,12,1,4,1,SupplierE,Padang,28.96,427,500
43,Clothing,82.17,BrandB,1.68,8,4,3,0,SupplierF,Surabaya,12.87,841,167
83,Beauty,152.27,BrandF,0.59,6,1,2,1,SupplierE,Medan,9.2,910,235
8,Beauty,19.81,BrandE,2.56,11,0,4,0,SupplierA,Medan,6.87,645,240
20,Beauty,73.43,BrandA,1.42,1,4,1,0,SupplierE,Medan,32.96,16,79
53,Sports,28.03,BrandA,10.97,9,2,3,0,SupplierA,Padang,40.66,690,171
14,Clothing,109.63,BrandA,0.56,10,4,4,0,SupplierC,Lampung,17.72,814,168
52,Food,58.68,BrandD,19.81,4,2,2,0,SupplierA,Bekasi,49.58,665,388
52,Electronics,690.32,BrandD,4.92,11,0,4,0,SupplierF,Bandung,4.13,865,43
43,Health,391.27,BrandE,4.87,9,0,3,0,SupplierB,Bandung,45.06,708,141
35,Furniture,1116.58,BrandA,35.8,5,4,2,0,SupplierE,Bekasi,1.65,951,20
27,Electronics,387.45,BrandE,8.26,7,0,3,0,SupplierC,Bandung,28.2,580,61
87,Furniture,464.9,BrandE,39.0,3,6,1,0,SupplierF,Bekasi,3.92,763,34
13,Electronics,501.79,BrandD,1.04,10,6,4,0,SupplierE,Padang,19.84,792,51
35,Beauty,152.28,BrandD,1.13,7,3,3,0,SupplierB,Bekasi,29.29,389,170
38,Sports,362.29,BrandB,1.69,3,3,1,0,SupplierF,Lampung,31.7,757,91
14,Food,5.49,BrandA,6.3,6,6,2,1,SupplierB,Jakarta,9.37,459,500
53,Sports,32.61,BrandA,5.63,2,4,1,0,SupplierC,Lampung,19.26,298,105
11,Health,361.94,BrandF,4.54,4,4,2,0,SupplierF,Medan,8.48,275,82
19,Furniture,283.93,BrandA,17.42,5,3,2,0,SupplierA,Surabaya,12.58,252,37
77,Furniture,315.1,BrandE,9.81,5,0,2,0,SupplierD,Surabaya,42.08,389,49
57,Food,45.91,BrandC,16.51,11,4,4,0,SupplierB,Surabaya,16.03,970,401
41,Furniture,1161.03,BrandB,48.59,5,5,2,0,SupplierF,Bekasi,24.55,589,28
49,Food,82.57,BrandC,7.98,2,4,1,1,SupplierE,Bandung,34.09,563,179
60,Beauty,70.8,BrandF,2.41,12,0,4,0,SupplierD,Bekasi,24.97,648,294
85,Food,72.95,BrandB,15.82,2,3,1,0,SupplierD,Padang,20.04,518,217
89,Health,224.3,BrandD,3.97,6,5,2,0,SupplierE,Padang,31.91,87,154
85,Clothing,77.45,BrandF,1.33,1,4,1,0,SupplierF,Bekasi,19.98,770,118
56,Health,19.06,BrandA,1.37,9,5,3,0,SupplierE,Padang,29.03,589,199
51,Food,78.37,BrandD,11.85,9,1,3,0,SupplierC,Jakarta,24.14,302,228
15,Electronics,384.18,BrandF,3.33,8,6,3,1,SupplierD,Surabaya,23.81,448,76
41,Furniture,430.29,BrandA,41.46,2,0,1,0,SupplierF,Jakarta,33.86,168,33
32,Beauty,60.59,BrandE,0.56,9,3,3,0,SupplierD,Bandung,39.89,644,227
85,Beauty,124.72,BrandD,2.24,4,3,2,0,SupplierD,Jakarta,35.24,210,203
9,Beauty,39.51,BrandE,2.63,3,2,1,0,SupplierC,Bandung,22.88,268,236
68,Furniture,444.74,BrandF,22.49,7,4,3,0,SupplierA,Surabaya,17.6,468,34
87,Health,323.24,BrandF,4.6,10,0,4,0,SupplierF,Bandung,15.66,244,106
48,Clothing,36.86,BrandF,0.84,10,1,4,0,SupplierE,Medan,21.15,498,246
83,Beauty,170.92,BrandB,1.52,3,1,1,0,SupplierC,Lampung,22.55,54,195
63,Electronics,453.67,BrandB,4.02,9,4,3,0,SupplierF,Medan,20.46,503,43
57,Health,79.39,BrandD,2.87,4,2,2,1,SupplierB,Padang,14.43,799,197
99,Beauty,169.42,BrandD,0.43,2,2,1,0,SupplierC,Padang,41.13,42,110
70,Furniture,1188.75,BrandB,9.61,11,6,4,0,SupplierB,Surabaya,43.74,33,20
12,Food,87.2,BrandD,2.52,4,1,2,0,SupplierE,Bekasi,17.53,727,217
22,Furniture,253.16,BrandE,14.3,4,6,2,1,SupplierC,Padang,14.05,551,39
38,Beauty,176.09,BrandC,2.86,9,5,3,0,SupplierA,Bandung,48.14,804,248
36,Electronics,364.95,BrandF,8.7,4,1,2,0,SupplierB,Lampung,42.18,402,56
81,Sports,321.35,BrandC,5.94,2,5,1,0,SupplierA,Medan,25.78,284,102
59,Food,36.09,BrandD,0.25,12,0,4,0,SupplierD,Bekasi,33.21,366,500
69,Health,98.86,BrandD,2.21,4,3,2,1,SupplierC,Surabaya,27.37,133,229
44,Furniture,938.48,BrandF,7.07,11,6,4,0,SupplierD,Jakarta,6.21,878,25
1,Furniture,322.55,BrandD,35.99,3,5,1,0,SupplierC,Bandung,43.72,897,38
47,Beauty,33.9,BrandC,2.03,11,1,4,0,SupplierA,Medan,31.28,743,377
55,Clothing,27.33,BrandF,0.28,4,3,2,1,SupplierE,Bandung,25.97,455,213
44,Beauty,296.56,BrandA,1.32,3,3,1,0,SupplierA,Bandung,19.15,748,129
41,Electronics,1345.29,BrandC,1.63,3,5,1,0,SupplierF,Bandung,3.42,576,18
22,Beauty,111.84,BrandD,0.72,12,1,4,0,SupplierE,Bekasi,22.12,222,232
18,Electronics,966.45,BrandA,4.03,7,2,3,0,SupplierB,Bandung,13.85,86,30
77,Sports,311.64,BrandF,11.8,12,0,4,0,SupplierF,Surabaya,10.27,621,132
51,Beauty,197.39,BrandC,2.37,4,3,2,0,SupplierB,Medan,31.9,72,190
47,Electronics,371.58,BrandC,8.65,10,3,4,0,SupplierC,Padang,34.15,781,57
10,Health,241.13,BrandA,0.17,4,0,2,0,SupplierD,Padang,14.32,729,124
55,Furniture,542.51,BrandF,33.82,9,4,3,0,SupplierB,Surabaya,4.18,80,25
20,Clothing,72.08,BrandE,1.21,11,5,4,0,SupplierF,Jakarta,15.51,447,298
31,Health,109.12,BrandA,4.63,2,3,1,0,SupplierA,Surabaya,33.3,673,155
2,Electronics,378.38,BrandF,0.41,8,2,3,0,SupplierF,Surabaya,8.35,129,46
35,Health,356.27,BrandF,3.88,1,2,1,0,SupplierC,Padang,3.19,729,75
10,Beauty,142.01,BrandD,1.14,8,6,3,0,SupplierC,Bandung,12.76,105,245
93,Beauty,76.24,BrandA,1.58,1,6,1,0,SupplierB,Jakarta,23.59,392,221
5,Clothing,162.59,BrandE,1.46,11,3,4,0,SupplierB,Surabaya,12.41,937,179
10,Food,40.42,BrandE,10.14,1,1,1,1,SupplierE,Jakarta,47.7,70,399
37,Health,141.01,BrandC,2.81,1,2,1,1,SupplierE,Lampung,15.2,637,113
76,Food,99.79,BrandD,15.56,12,4,4,0,SupplierB,Bandung,0.32,419,161
45,Sports,423.0,BrandF,13.22,6,0,2,0,SupplierD,Lampung,36.9,314,89
