product_id,category,price,brand,weight_kg,month,day_of_week,quarter,is_holiday,supplier,warehouse_location,discount_percent,stock_available,quantity_sold
5,Furniture,595.55,BrandC,31.72,12,2,4,0,SupplierB,Surabaya,34.37,946,62
26,Food,79.84,BrandF,12.58,9,1,3,0,SupplierD,Jakarta,45.42,846,500
57,Food,61.53,BrandC,16.52,12,2,4,0,SupplierA,Medan,25.02,505,477
95,Furniture,188.49,BrandD,6.79,5,0,2,0,SupplierC,Bekasi,48.1,856,135
74,Electronics,1499.44,BrandC,10.18,8,4,3,0,SupplierA,Bandung,45.8,185,97
61,Sports,234.87,BrandA,16.38,6,2,2,0,SupplierC,Medan,16.49,710,197
12,Furniture,994.92,BrandD,29.75,6,0,2,0,SupplierC,Surabaya,25.73,1,35
47,Sports,247.13,BrandE,1.56,11,3,4,0,SupplierE,Medan,10.18,562,176
31,Furniture,233.57,BrandE,48.79,9,0,3,0,SupplierB,Surabaya,4.66,861,48
20,Electronics,799.88,BrandG,2.03,5,4,2,0,SupplierD,Cibitung,20.77,494,117
66,Sports,97.98,BrandE,4.22,5,6,2,0,SupplierB,Jakarta,20.75,956,333
39,Sports,155.57,BrandF,0.55,11,3,4,0,SupplierE,Bekasi,22.33,495,198
25,Sports,207.29,BrandG,18.69,7,1,3,0,SupplierB,Bekasi,15.91,484,286
84,Furniture,524.69,BrandG,34.87,1,1,1,0,SupplierB,Medan,29.51,890,46
19,Electronics,883.74,BrandF,7.02,3,0,1,0,SupplierD,Cibitung,48.46,346,145
43,Sports,355.57,BrandG,13.17,6,5,2,0,SupplierE,Medan,43.62,36,377
13,Food,99.76,BrandD,14.99,3,5,1,0,SupplierA,Medan,1.45,332,273
32,Electronics,581.38,BrandB,5.81,10,5,4,0,SupplierE,Medan,8.5,80,59
60,Clothing,159.35,BrandB,1.79,5,5,2,1,SupplierC,Medan,40.23,922,500
45,Food,69.37,BrandD,3.33,11,3,4,0,SupplierE,Surabaya,22.84,309,473
74,Furniture,217.32,BrandC,22.16,5,0,2,0,SupplierC,Cibitung,32.91,281,111
7,Electronics,935.71,BrandF,10.38,8,6,3,0,SupplierE,Cibitung,14.31,818,97
97,Clothing,198.25,BrandF,1.9,2,5,1,0,SupplierB,Cibitung,15.45,451,220
38,Electronics,953.45,BrandA,11.07,7,1,3,0,SupplierC,Cibitung,43.82,374,97
38,Clothing,91.95,BrandD,2.49,8,0,3,0,SupplierC,Jakarta,48.33,880,487
12,Furniture,1164.0,BrandC,41.21,5,4,2,0,SupplierD,Jakarta,18.43,766,50
80,Food,15.29,BrandA,4.83,10,1,4,0,SupplierE,Surabaya,31.77,475,463
5,Food,66.68,BrandA,2.51,2,0,1,0,SupplierC,Medan,26.88,397,255
54,Sports,226.99,BrandB,14.97,10,3,4,0,SupplierA,Medan,13.99,706,168
47,Food,25.64,BrandB,9.0,6,4,2,0,SupplierA,Cibitung,3.03,282,477
77,Furniture,200.84,BrandF,14.54,6,1,2,0,SupplierA,Jakarta,10.26,849,71
30,Sports,127.36,BrandG,4.71,10,0,4,0,SupplierC,Bandung,49.2,133,219
46,Electronics,1059.37,BrandA,0.68,6,0,2,1,SupplierB,Bekasi,2.62,759,79
58,Furniture,678.69,BrandD,38.55,10,0,4,0,SupplierC,Bekasi,11.08,629,48
8,Sports,171.77,BrandA,13.05,7,5,3,1,SupplierD,Medan,35.62,454,500
9,Electronics,1369.05,BrandB,5.04,10,5,4,0,SupplierB,Surabaya,35.61,390,105
90,Furniture,656.11,BrandG,24.36,11,6,4,0,SupplierA,Cibitung,43.27,440,86
59,Furniture,1076.9,BrandG,23.62,12,0,4,1,SupplierD,Medan,15.63,261,46
56,Furniture,173.85,BrandA,42.43,12,2,4,0,SupplierA,Cibitung,29.32,575,71
86,Sports,184.93,BrandC,2.88,1,2,1,0,SupplierD,Cibitung,17.58,591,105
72,Furniture,346.67,BrandG,9.87,5,4,2,0,SupplierC,Jakarta,21.46,574,77
78,Sports,318.38,BrandA,13.03,3,2,1,0,SupplierC,Jakarta,15.45,347,169
95,Clothing,178.57,BrandB,1.26,12,4,4,1,SupplierA,Jakarta,20.99,349,331
73,Clothing,123.61,BrandG,2.19,1,1,1,0,SupplierE,Jakarta,30.89,690,217
28,Furniture,634.23,BrandC,24.89,6,3,2,1,SupplierE,Jakarta,33.91,607,121
51,Furniture,679.63,BrandB,18.88,1,1,1,0,SupplierE,Jakarta,10.56,140,25
17,Electronics,210.05,BrandB,11.28,12,1,4,0,SupplierD,Bekasi,40.31,73,105
59,Furniture,1047.94,BrandA,6.9,10,3,4,0,SupplierA,Surabaya,35.47,427,50
89,Food,21.33,BrandD,18.96,7,6,3,1,SupplierC,Jakarta,21.78,410,500
44,Sports,66.96,BrandF,17.48,3,0,1,0,SupplierB,Surabaya,5.7,522,187
19,Food,74.1,BrandG,16.42,3,2,1,0,SupplierB,Jakarta,30.12,778,500
60,Electronics,430.29,BrandD,11.66,8,5,3,0,SupplierE,Bekasi,28.22,650,157
81,Food,19.34,BrandD,1.55,10,0,4,0,SupplierC,Surabaya,3.71,472,312
10,Furniture,141.37,BrandC,21.59,10,4,4,0,SupplierA,Bekasi,29.02,977,68
42,Furniture,1099.95,BrandB,30.72,9,1,3,0,SupplierE,Medan,22.53,830,34
23,Food,98.33,BrandF,1.87,12,3,4,0,SupplierA,Bandung,30.49,372,393
81,Furniture,951.91,BrandA,35.55,6,0,2,0,SupplierC,Jakarta,12.6,872,60
85,Sports,440.44,BrandE,7.0,5,5,2,0,SupplierB,Surabaya,19.6,609,251
17,Sports,207.04,BrandG,15.94,11,5,4,0,SupplierE,Jakarta,18.09,371,213
63,Food,22.12,BrandG,4.44,3,1,1,0,SupplierB,Bandung,42.22,103,500
80,Sports,47.74,BrandG,7.07,7,1,3,1,SupplierB,Bekasi,41.57,789,500
6,Sports,410.25,BrandD,3.73,11,5,4,0,SupplierD,Surabaya,22.21,291,210
61,Clothing,169.52,BrandG,1.0,11,4,4,0,SupplierB,Surabaya,23.08,288,202
26,Furniture,653.2,BrandB,23.84,5,0,2,0,SupplierE,Bandung,43.71,567,120
21,Sports,430.05,BrandG,6.06,9,1,3,0,SupplierC,Medan,4.59,932,115
54,Clothing,248.68,BrandA,2.67,9,2,3,0,SupplierA,Medan,49.73,383,384
19,Electronics,1290.93,BrandG,9.85,5,6,2,0,SupplierB,Jakarta,41.56,777,165
3,Furniture,593.46,BrandA,5.24,3,4,1,0,SupplierC,Bandung,30.44,433,73
80,Food,16.58,BrandF,4.92,2,6,1,0,SupplierD,Jakarta,29.84,16,253
55,Sports,300.27,BrandC,14.51,6,1,2,0,SupplierA,Bekasi,33.41,536,341
71,Sports,285.72,BrandE,15.84,8,0,3,0,SupplierA,Medan,49.05,259,354
94,Electronics,664.22,BrandB,1.29,12,6,4,1,SupplierA,Bekasi,2.22,559,66
18,Furniture,1178.9,BrandB,26.53,8,0,3,0,SupplierA,Cibitung,2.19,204,41
70,Electronics,610.27,BrandD,4.86,1,6,1,0,SupplierD,Surabaya,14.31,882,52
52,Food,30.96,BrandD,16.03,6,1,2,0,SupplierD,Medan,46.22,531,500
56,Food,81.11,BrandA,14.6,9,2,3,0,SupplierE,Bandung,4.0,676,284
6,Furniture,283.31,BrandD,24.98,7,2,3,0,SupplierC,Bekasi,2.87,687,60
21,Furniture,499.64,BrandF,41.05,10,5,4,0,SupplierA,Bandung,1.74,68,37
20,Food,41.37,BrandE,11.43,6,3,2,0,SupplierD,Surabaya,26.47,407,500
4,Food,66.71,BrandA,5.14,9,3,3,0,SupplierB,Medan,5.89,793,328
26,Sports,164.22,BrandD,18.37,2,3,1,0,SupplierA,Bandung,35.67,89,210
70,Food,68.44,BrandE,14.25,3,5,1,0,SupplierC,Surabaya,35.01,178,500
64,Electronics,1480.67,BrandB,11.94,9,4,3,0,SupplierA,Surabaya,40.18,564,77
51,Clothing,191.35,BrandC,0.35,7,6,3,0,SupplierD,Bekasi,6.27,324,252
71,Sports,191.92,BrandG,17.62,3,3,1,0,SupplierE,Bandung,43.41,851,270
42,Electronics,873.53,BrandB,4.77,9,2,3,0,SupplierB,Surabaya,12.53,650,78
22,Food,63.37,BrandF,2.05,3,1,1,0,SupplierE,Bekasi,36.03,619,500
4,Food,85.04,BrandG,11.36,11,6,4,0,SupplierA,Jakarta,32.56,785,465
83,Electronics,847.45,BrandC,9.52,4,6,2,0,SupplierC,Medan,20.3,464,99
62,Electronics,1095.2,BrandD,2.62,6,4,2,1,SupplierD,Bandung,43.07,326,172
14,Furniture,243.84,BrandE,21.67,8,0,3,0,SupplierC,Bandung,12.4,99,43
54,Electronics,577.28,BrandE,5.95,6,4,2,0,SupplierB,Bandung,7.97,527,62
59,Furniture,125.49,BrandE,47.54,10,2,4,1,SupplierB,Bandung,14.07,611,64
56,Furniture,414.32,BrandA,5.37,12,2,4,0,SupplierB,Surabaya,20.03,583,46
71,Food,11.99,BrandG,10.18,11,4,4,0,SupplierC,Bekasi,48.75,403,500
97,Food,80.52,BrandC,6.91,10,4,4,0,SupplierB,Bandung,2.01,39,261
18,Furniture,671.27,BrandE,11.7,6,1,2,0,SupplierC,Bekasi,42.13,607,110
91,Food,53.19,BrandD,10.29,8,6,3,1,SupplierE,Surabaya,16.56,112,500
100,Electronics,975.98,BrandF,4.2,4,5,2,0,SupplierE,Bekasi,24.02,536,109
88,Sports,394.06,BrandG,7.91,10,5,4,0,SupplierB,Jakarta,0.95,321,100
95,Clothing,134.91,BrandD,2.35,3,4,1,0,SupplierA,Cibitung,16.25,678,281
59,Furniture,678.02,BrandB,19.12,9,2,3,0,SupplierE,Surabaya,43.38,697,66
72,Sports,257.56,BrandC,19.17,5,6,2,0,SupplierC,Bandung,10.36,721,199
93,Furniture,448.74,BrandG,20.7,2,4,1,0,SupplierC,Surabaya,18.98,404,42
11,Clothing,101.33,BrandF,0.93,11,2,4,0,SupplierC,Medan,10.7,847,153
18,Sports,157.43,BrandC,11.46,12,4,4,1,SupplierA,Bekasi,2.54,926,133
13,Electronics,330.26,BrandD,5.16,9,1,3,0,SupplierB,Jakarta,46.75,899,134
42,Furniture,625.19,BrandC,13.98,1,6,1,0,SupplierC,Cibitung,28.71,547,40
23,Electronics,1387.2,BrandG,2.87,8,1,3,0,SupplierA,Medan,48.11,948,87
78,Food,88.29,BrandE,0.38,5,3,2,0,SupplierA,Surabaya,27.17,505,500
43,Sports,249.97,BrandA,4.26,8,5,3,0,SupplierB,Cibitung,9.31,754,207
25,Food,80.12,BrandG,11.44,11,3,4,0,SupplierB,Bekasi,25.76,88,431
34,Clothing,153.69,BrandA,2.81,8,6,3,0,SupplierD,Bandung,16.48,596,352
31,Sports,35.37,BrandF,13.25,2,3,1,0,SupplierA,Cibitung,20.27,514,196
48,Food,70.58,BrandC,12.85,4,1,2,0,SupplierE,Bandung,22.75,620,459
97,Food,44.51,BrandD,11.07,4,6,2,0,SupplierE,Cibitung,37.74,894,500
15,Sports,360.77,BrandE,2.02,9,1,3,0,SupplierA,Bekasi,7.49,335,119
75,Sports,237.67,BrandF,13.77,9,3,3,0,SupplierD,Jakarta,22.67,525,182
3,Sports,247.32,BrandF,16.23,1,5,1,0,SupplierD,Surabaya,3.65,433,100
9,Food,71.54,BrandA,10.92,5,3,2,0,SupplierD,Jakarta,6.77,656,500
49,Furniture,511.91,BrandD,45.11,11,5,4,0,SupplierD,Jakarta,6.65,880,46
68,Food,16.27,BrandD,19.86,4,6,2,1,SupplierB,Cibitung,1.14,305,443
59,Furniture,685.13,BrandB,42.05,5,1,2,0,SupplierC,Bandung,36.25,115,93
3,Electronics,1252.32,BrandG,6.46,2,0,1,0,SupplierB,Bandung,22.32,688,48
97,Electronics,722.94,BrandB,3.74,9,2,3,0,SupplierA,Bandung,45.82,589,120
42,Food,59.86,BrandG,15.5,3,5,1,0,SupplierB,Surabaya,20.68,281,500
7,Clothing,195.28,BrandD,1.34,11,3,4,0,SupplierC,Cibitung,15.94,426,263
69,Furniture,264.14,BrandG,21.94,4,2,2,0,SupplierD,Bandung,7.22,474,62
33,Furniture,713.02,BrandB,11.03,11,0,4,0,SupplierB,Surabaya,42.36,94,66
49,Sports,370.55,BrandC,4.21,1,6,1,0,SupplierE,Bekasi,40.23,601,160
2,Furniture,329.78,BrandC,45.82,12,0,4,0,SupplierB,Bandung,45.72,712,66
71,Sports,360.77,BrandB,8.23,7,3,3,0,SupplierC,Surabaya,13.08,525,233
48,Furniture,937.79,BrandB,19.41,1,4,1,0,SupplierC,Medan,37.06,16,16
54,Food,57.56,BrandF,11.76,4,2,2,0,SupplierC,Bandung,28.49,251,486
83,Food,29.45,BrandF,16.47,3,5,1,0,SupplierD,Medan,8.46,737,466
83,Sports,259.51,BrandE,18.38,1,6,1,0,SupplierA,Bekasi,47.26,684,201
20,Clothing,255.91,BrandF,0.77,9,3,3,0,SupplierA,Bandung,30.89,682,289
1,Sports,458.99,BrandA,13.36,7,0,3,1,SupplierE,Bekasi,36.11,548,367
13,Furniture,986.78,BrandA,45.94,4,1,2,0,SupplierE,Bandung,12.62,362,48
59,Food,80.52,BrandD,1.76,12,1,4,1,SupplierE,Bandung,41.4,82,500
61,Electronics,321.55,BrandE,5.88,1,5,1,0,SupplierA,Cibitung,24.99,444,49
68,Food,58.76,BrandA,17.19,4,6,2,0,SupplierA,Bandung,28.34,277,500
23,Food,90.43,BrandA,11.36,4,4,2,0,SupplierC,Jakarta,41.03,840,500
31,Furniture,1121.76,BrandE,18.47,11,4,4,0,SupplierE,Medan,37.78,143,63
13,Electronics,851.03,BrandA,14.62,2,2,1,0,SupplierD,Bandung,30.69,609,49
35,Furniture,1165.81,BrandF,19.69,4,2,2,0,SupplierD,Medan,18.77,190,46
92,Electronics,1203.82,BrandB,4.64,5,1,2,0,SupplierA,Jakarta,39.19,157,101
40,Furniture,448.35,BrandA,9.79,5,0,2,0,SupplierD,Surabaya,9.37,459,49
77,Electronics,234.14,BrandA,5.5,7,0,3,0,SupplierE,Surabaya,4.23,922,79
67,Sports,455.45,BrandE,19.57,7,1,3,1,SupplierB,Cibitung,15.06,504,264
47,Food,45.0,BrandA,9.79,12,5,4,0,SupplierC,Bandung,22.89,138,500
80,Food,5.64,BrandG,8.03,8,2,3,0,SupplierD,Surabaya,41.18,666,500
41,Food,62.31,BrandD,13.97,6,2,2,0,SupplierB,Medan,48.39,800,500
51,Clothing,111.25,BrandG,0.91,10,1,4,0,SupplierC,Jakarta,27.28,698,280
38,Furniture,1137.27,BrandG,14.43,11,3,4,0,SupplierA,Medan,15.14,258,39
58,Clothing,220.27,BrandA,2.39,10,3,4,0,SupplierE,Medan,46.17,890,297
82,Food,71.66,BrandE,16.28,4,5,2,0,SupplierA,Jakarta,8.32,627,377
52,Electronics,932.19,BrandF,9.78,2,0,1,0,SupplierC,Medan,11.1,764,34
99,Sports,133.88,BrandD,7.8,9,1,3,0,SupplierE,Cibitung,1.23,107,142
94,Food,44.52,BrandA,19.24,5,2,2,0,SupplierB,Surabaya,10.34,494,486
91,Furniture,450.8,BrandG,18.51,6,5,2,1,SupplierA,Jakarta,40.0,952,157
72,Clothing,164.48,BrandC,1.7,4,6,2,0,SupplierD,Medan,9.22,655,262
50,Sports,445.06,BrandD,9.27,4,1,2,0,SupplierA,Cibitung,35.19,815,228
24,Electronics,950.55,BrandE,12.05,4,3,2,0,SupplierC,Surabaya,33.54,501,90
45,Sports,212.66,BrandA,8.15,10,1,4,0,SupplierC,Medan,35.3,304,223
16,Sports,307.38,BrandC,13.61,2,1,1,0,SupplierB,Surabaya,7.07,397,89
89,Furniture,565.34,BrandE,26.9,3,3,1,0,SupplierB,Bekasi,9.35,862,47
63,Furniture,781.35,BrandA,43.95,7,4,3,0,SupplierB,Bandung,34.23,425,80
29,Clothing,43.15,BrandG,0.19,5,1,2,0,SupplierC,Jakarta,8.41,468,259
66,Sports,378.98,BrandE,15.44,2,2,1,0,SupplierA,Bekasi,41.16,375,126
95,Furniture,700.99,BrandA,49.54,1,3,1,0,SupplierB,Surabaya,43.11,89,40
31,Furniture,1051.82,BrandG,10.28,10,5,4,0,SupplierB,Cibitung,35.54,647,49
45,Clothing,247.79,BrandE,2.44,10,4,4,0,SupplierE,Surabaya,48.95,299,346
87,Food,59.41,BrandE,19.06,7,0,3,0,SupplierA,Bandung,6.34,886,459
51,Food,83.71,BrandF,15.28,10,5,4,0,SupplierD,Bandung,20.71,462,443
52,Electronics,1023.72,BrandA,13.24,5,5,2,0,SupplierE,Cibitung,18.45,973,88
90,Electronics,1150.21,BrandF,7.04,9,3,3,0,SupplierC,Jakarta,21.48,216,78
71,Furniture,395.39,BrandC,42.28,10,6,4,0,SupplierE,Bandung,17.19,698,55
57,Furniture,117.91,BrandB,46.82,7,1,3,0,SupplierD,Jakarta,44.11,309,111
84,Clothing,264.84,BrandA,2.64,2,2,1,0,SupplierC,Surabaya,32.45,53,167
1,Clothing,140.18,BrandA,0.36,2,1,1,0,SupplierB,Medan,25.97,455,213
55,Electronics,210.48,BrandA,5.35,2,1,1,0,SupplierB,Medan,36.54,104,89
18,Food,18.03,BrandG,15.51,9,4,3,1,SupplierB,Jakarta,32.5,450,500
53,Food,73.63,BrandB,12.64,8,6,3,0,SupplierE,Cibitung,44.83,143,500
18,Furniture,486.69,BrandG,24.32,11,0,4,0,SupplierB,Surabaya,30.05,738,52
85,Sports,163.91,BrandA,18.85,9,4,3,0,SupplierC,Bandung,37.39,302,245
82,Clothing,158.57,BrandD,0.43,9,0,3,0,SupplierE,Jakarta,46.7,135,324
70,Furniture,1046.9,BrandC,30.58,2,0,1,0,SupplierB,Medan,0.69,220,20
99,Furniture,657.27,BrandE,33.29,12,3,4,1,SupplierD,Medan,26.83,630,71
27,Clothing,97.69,BrandE,1.0,6,3,2,0,SupplierB,Bekasi,32.49,658,500
15,Clothing,36.21,BrandD,0.35,10,0,4,0,SupplierD,Bekasi,37.08,758,386
2,Clothing,53.44,BrandF,2.15,6,4,2,0,SupplierB,Medan,12.96,380,412
43,Food,74.63,BrandA,2.54,9,0,3,0,SupplierD,Surabaya,48.75,642,500
64,Electronics,844.99,BrandA,7.81,6,1,2,0,SupplierE,Bandung,28.7,740,146
6,Electronics,257.25,BrandB,12.99,7,1,3,1,SupplierD,Surabaya,48.02,36,265
54,Sports,407.46,BrandF,14.42,4,3,2,0,SupplierB,Surabaya,16.0,845,219
67,Sports,346.46,BrandB,1.53,2,3,1,0,SupplierA,Medan,38.68,318,176
26,Food,13.21,BrandC,9.24,5,5,2,0,SupplierC,Bekasi,23.2,605,500
32,Clothing,225.09,BrandG,1.69,7,0,3,0,SupplierB,Jakarta,41.98,898,403
49,Electronics,1436.29,BrandF,0.32,4,4,2,0,SupplierC,Jakarta,20.99,984,119
67,Food,13.84,BrandG,18.44,6,3,2,0,SupplierD,Cibitung,4.78,136,500
85,Furniture,182.31,BrandD,30.55,5,2,2,0,SupplierB,Bandung,46.3,402,109
18,Food,48.01,BrandB,4.83,3,0,1,0,SupplierE,Jakarta,23.3,416,394
58,Electronics,896.7,BrandB,14.48,5,6,2,0,SupplierC,Medan,7.88,702,83
19,Sports,48.96,BrandC,16.8,4,2,2,0,SupplierA,Cibitung,2.45,306,223
58,Food,82.91,BrandD,3.64,9,1,3,0,SupplierE,Cibitung,5.1,812,309
88,Clothing,56.6,BrandC,2.49,10,2,4,0,SupplierA,Bekasi,3.75,66,185
12,Clothing,272.7,BrandB,1.39,1,3,1,0,SupplierC,Jakarta,46.21,443,206
28,Electronics,697.55,BrandC,6.57,5,3,2,0,SupplierB,Surabaya,1.73,634,61
71,Sports,145.52,BrandD,6.25,2,2,1,0,SupplierD,Jakarta,20.96,658,164
92,Sports,403.58,BrandG,19.79,9,6,3,0,SupplierC,Medan,45.63,514,273
77,Food,41.9,BrandC,3.76,5,0,2,0,SupplierB,Jakarta,23.58,366,500
69,Clothing,48.04,BrandC,2.0,10,6,4,0,SupplierA,Bandung,19.42,957,123
95,Clothing,69.31,BrandG,1.82,1,5,1,0,SupplierC,Bekasi,47.38,577,360
12,Furniture,696.34,BrandA,12.9,10,1,4,1,SupplierA,Bandung,23.9,339,78
23,Sports,124.69,BrandF,3.04,1,1,1,0,SupplierC,Jakarta,45.86,792,212
51,Food,96.25,BrandF,7.6,6,2,2,0,SupplierE,Jakarta,36.62,447,500
89,Furniture,814.1,BrandE,12.84,4,5,2,0,SupplierE,Surabaya,8.77,314,53
51,Clothing,224.07,BrandE,2.85,3,4,1,0,SupplierE,Jakarta,40.44,626,303
19,Clothing,199.1,BrandD,0.4,2,1,1,0,SupplierC,Cibitung,15.98,651,160
89,Food,47.43,BrandB,5.45,5,6,2,0,SupplierA,Surabaya,0.06,395,421
64,Furniture,905.84,BrandD,48.61,9,3,3,0,SupplierD,Surabaya,23.97,884,42
5,Clothing,65.54,BrandG,0.31,6,2,2,0,SupplierC,Jakarta,8.51,384,273
44,Clothing,224.96,BrandA,1.69,8,5,3,1,SupplierE,Bekasi,47.12,168,500
53,Electronics,331.64,BrandB,3.32,12,4,4,1,SupplierE,Cibitung,14.08,243,85
63,Electronics,264.53,BrandG,8.71,6,0,2,0,SupplierB,Jakarta,33.1,614,143
61,Clothing,67.83,BrandA,0.95,7,3,3,0,SupplierA,Surabaya,4.56,557,274
24,Furniture,303.37,BrandC,44.85,5,3,2,0,SupplierD,Jakarta,11.31,275,59
